site_id,ratings,text_reviews
ChIJ13xO78EzK4gRdwEiU8N4oCk,5,"Great place for a fine dinner, oysters and wine. If you’re a beer or whiskey person, this is not your best bet. The place has a cool rooftop as well with enough space in the ground floor to host private events too. The oysters were very fresh and the tuna ceviche added that extra zing next to it. All in all, a recommended spot for both a date and a semi formal outings."
ChIJ13xO78EzK4gRdwEiU8N4oCk,5,"Great fresh oysters, lobster roll, clam chowder soup, and fish and chips. Prices are high but not bad considering the food you get. Our waitress spoke insanely fast as if she was trying to get us out as quickly as possible."
ChIJ13xO78EzK4gRdwEiU8N4oCk,4,"The Chase is a nice beach-side style restaurant in the heart of downtown Toronto. The decor reminded me of sea side brunch restaurants in Miami. Ultimately, this is offset by the heavy corporate vibe that emanates from every corner. Not surprised as clearly this restaurant is well situated in the financial district.

The service was okay, if a bit abrupt. Not overly friendly, or professional as they were just hanging around in a corner when it wasn't so busy. When it was finally time for our waiter to take our order, the responses were short and abrupt. Not very welcoming. Our waiter even forgot our appetizer.

The food was very good. Albeit, a bit overpriced, but that's the premium you pay for dining where you dine. I wouldn't be surprised if most of the clientele pay via company credit card as opposed to personal funds, which is what allows them to charge more. Oysters were fresh and delicious, and the cashew goat cheese is a must have for any and all cheese lovers.

Overall, the pricing and the service is what brought this place down from a five star. If service was outstanding, I wouldn't mind making this a five star, as the food quality can justify and support the pricing."
ChIJH5MAJbI0K4gRSsoNgy5HN0Q,3,I love Sansotei ramen however this location is unfortunately lacking good service and the weirdest thing is they didn't have a take out container for soup. Really? In a ramen restaurant? Other locations are great tho.
ChIJH5MAJbI0K4gRSsoNgy5HN0Q,5,"Great ramen, reasonable price, very fast service and polite staff. There's a lineup at almost all times but it's moving very fast."
ChIJH5MAJbI0K4gRSsoNgy5HN0Q,4,"Finally try them is great pork is awesome. Soup is good. Thin and thick noodles. I like thick better. Size of noodles is ok, price is fair"
ChIJH5MAJbI0K4gRSsoNgy5HN0Q,5,Great Ramen! 5 different options of flavors for the pork base. We had Tonkatsu Black and Shoyu and loved both
ChIJH5MAJbI0K4gRSsoNgy5HN0Q,4,"Great customer service, okay price relative to food quality."
ChIJby5Olso0K4gRE0K3jaB9cCc,5,Very affordable and yummy! They have combos available which save you money.  The patties are very crispy and are made fresh. They have a good variety of drinks as well. I love the spicy patties here. The cashier is always nice too.
ChIJby5Olso0K4gRE0K3jaB9cCc,4,Fast and friendly service. Good price for what you get. The vegetarian patty was fairly good but the coco bread a bit chewier than expected. A combo of 2 patties + drink is about $4 and good if you're on the go as there is also not really anywhere to sit.
ChIJby5Olso0K4gRE0K3jaB9cCc,3,"A pretty solid option for reasonably priced patties if you're in the area. 

I came here around 5pm on a Thursday evening and unfortunately they were out of vegetarian patties. I did get a chance to try the Chicken Patty & Beef Patties though. Both were really tasty, but I think I liked the Beef one a little more. 

I'll probably be back again if I'm in the area and looking for a quick bite while in the downtown core."
ChIJby5Olso0K4gRE0K3jaB9cCc,5,"I ❤ Patties Express, anyone who likes patties should come here to like them even more and anyone who doesn't like patties should come here to convert to liking patties"
ChIJby5Olso0K4gRE0K3jaB9cCc,1,"Had patties from this place twice and both times I had a terrible stomachache.  Three of us ordered the spicy beef patties and all three had stomachache for days.  Weirdly enough, the person who ate the extra spicy patty was fine.

Yesterday I went back to give it another shot and contracted food poisoning (E coli).  Again, I had the spicy beef patty.  Avoid at all costs!"
ChIJE8Gy-C3L1IkRBLNumcFv_kE,5,Went here on Saturday night with a group to celebrate a birthday. Our waiter was very nice and the service was great. Food tasted great too!
ChIJE8Gy-C3L1IkRBLNumcFv_kE,5,"Fantastically prepared food. Went for oysters, but stayed for the great dishes and solid service. Will be back to enjoy the rest of the menu."
ChIJE8Gy-C3L1IkRBLNumcFv_kE,5,Great drinks and wonderful food. I loved everything I ate there. Definitely would go again!
ChIJE8Gy-C3L1IkRBLNumcFv_kE,4,"The e36 burger and buck a shuck oysters were amazing. The fried chicken was all but delectable. Drinks were decent although we only grabbed the happy hour options which had the same creativity as ketchup on fries. Nonetheless, it’s a great place to go without the fuss of waiting for a table."
ChIJE8Gy-C3L1IkRBLNumcFv_kE,3,"I sincerely appreciated the modern and sophisticated interior design and vibe. I was able to enjoy spending time talking with my friend while munching on fried chicken (perfectly sized) and sipping on the cucumber cosmo (surprisingly good). I was satisfied with my visit. The waiters were attentive, hospitable and engaging. I would definitely revisit! 
Oh, I didn't have a problem with this at all, but if you're a huge fan of oysters, be warned: they cap you at 12/person (hahaha)"
ChIJYbN6JbI0K4gRMOCsOpUyfsY,5,"Second time here, loved it as much or even more than the first time. The tapas are delicious, sake was amazing too. This is a great place for two people or a small group to get together and enjoy Japanese dishes and drinks. Marinated torched mackerel and beef carpaccio are two must haves with sake."
ChIJYbN6JbI0K4gRMOCsOpUyfsY,5,"One of my favorites places to go! Great casual Japanese place serving comfort food, beer and sake. Their cocktails taste great. The staff are very friendly and polite.  Ordered the spicy fries and chicken karage which tasted amazing."
ChIJYbN6JbI0K4gRMOCsOpUyfsY,5,"Chilled atmosphere, i've been there quite a few times now. Consistantly decent service, decent food and reasonably priced drinks. 
It's japanese food and the staff and customer base are primarily japanese as
 well. I will be going again. 
(Not sure if the front cover of the menu still has the hand drawn picture. Check it out if you go there. Moderately amusing)."
ChIJYbN6JbI0K4gRMOCsOpUyfsY,5,I went for dinner with a friend and ordered a stir fry noodles with cabbage and pork. The menu items were reasonably priced and the portion is good for about 13 dollars. The dish was delicious and filling. Next time would recommend ordering many dishes to share among many as opposed to one dish per person
ChIJYbN6JbI0K4gRMOCsOpUyfsY,4,A quiet place for some tasty Japanese tapas. Will return.
ChIJCcJAI800K4gRZW4vIEUZH7k,5,"Love love love this place. It made me happy. Great food and drinks. Cool atmosphere. Great staff. Just a wonderful little local place. If I lived in the area, I would make it a regular. Had the chicken pot pie and it was delicious...probably best I've ever had. Had the Angry Goat beer and was really nice. Would definitely go back. So glad I came across this place. Now I want to try everything on the menu."
ChIJCcJAI800K4gRZW4vIEUZH7k,4,Food was good and came very quickly. Both the falafal sandwich and the club were very saucy. Almost too loud to comfortably talk during the height of lunch hour.
ChIJCcJAI800K4gRZW4vIEUZH7k,2,"We went to The Gabardine the other week and went specifically for the mac n' cheese. Unfortunately it was just okay (it was really cheesy so I will give it that, however the winner by far so far in downtown is the mac n cheese at The Federal), the flat iron steak was really bad - just avoid it, the fries were good, and the toffee/date cake with vanilla ice cream was good. So I would give it a 3/5. The service was not all that great either.....and very close seating between the tables. Overall a 2/5. Would not return"
ChIJCcJAI800K4gRZW4vIEUZH7k,5,"Good atmosphere with dim lighting. From the outside you may mistake it to a five star restaurant but wait until you see the menu. The menu offers most of the dishes below 20 dollars and they taste great. To sum up, five star atmosphere with a very friendly price considering it’s location in downtown Toronto."
ChIJCcJAI800K4gRZW4vIEUZH7k,5,Cozy little joint. Serving a higher level pub fare. Delicious fish pot pie!  Comfortable atmosphere and excellent service.
ChIJy70XqzTL1IkRbBYx7hAS3ZI,5,"I don't get out much, so it's nice to get out where I don't need to be in the kitchen . This was an excellent burger, tasty and very moist. Cooked to Medium and definitely worth it. My wife had the pizza, sauce had an amazing hint of lemon. Good meal. Understanding that this is an Italian based restaurant... I was disappointed in the whisky selection. But it's sort of to be expected."
ChIJy70XqzTL1IkRbBYx7hAS3ZI,4,Food was warm and yummy and they were nice about small modifications. Servers were super friendly too. Overall atmosphere was cute as well.
ChIJy70XqzTL1IkRbBYx7hAS3ZI,2,"While this was overall one of my favourite places to dine, my last experience with a waitress (her name is Ariana) on June 12, 2019 was a disaster. She asked if we had any ""food allergies."" We said No and, after inquiring with her whether it was a vegetarian meal, ordered a soup among other meals. Its base contained pork pieces, which we do not consume anyway. I asked her to remove the food as it was not what we asked for. She responded by saying that she had asked if we had any ""dietary restrictions."" That she never asked us. She removed the food with an attitude and also told us that the order would be canceled and not charged to us. To not spoil the dinner in the presence of our guest, I did not respond to her attitude and did not say a word about the difference between food allergies and dietary restirctions. When I received the bill, the soup was included in our bill and I paid for it. I am sorry but the Trattoria is no more one of my favourites anymore. I feel that I was cheated and mistreated."
ChIJy70XqzTL1IkRbBYx7hAS3ZI,5,"The food is super, it was a great experience dining here. Their lemon olive cake is brilliant! Highly recommend! Aidan was very nice."
ChIJy70XqzTL1IkRbBYx7hAS3ZI,5,"If you are served by a waiter named Will, you'll receive the best service you've had in a long time. I was so pleasantly surprised last night by this place. The food is good, but Will made our experience great. He was super friendly, engaging, and just made us feel very welcome. Thanks, Will. 😊🏋️‍♀️"
ChIJQxrxcLQ0K4gRxrIvV6TU22Y,1,"Was so excited to try the food here, but when I placed an order for  two burritos and only one was in the bag, my excitement vanished pretty quickly. It's not like we had an outlandish order, two basic burritos. Not entirely sure how you mistake the number two for the number one, but apparently it is possible. I'm sure the food is still good, but I wouldn't know since I paid for an invisible burrito. Check your bag before you leave the store/after you receive your delivery."
ChIJQxrxcLQ0K4gRxrIvV6TU22Y,3,Honestly I don't know what is happening with this place is like the staff that is working here doesn't care about the customer because I order a bowl mix not spicy and I get it spicy and also wait like 30 minutes to get the order please pay attention to what are you doing and do the stuff well
ChIJQxrxcLQ0K4gRxrIvV6TU22Y,5,Best in the city!  A place where they make it like they are for themselves.  Recommend the Steak & Chicken Burrito but the Bowls are amazing too!  You'll never go anywhere else once you go here.
ChIJQxrxcLQ0K4gRxrIvV6TU22Y,4,"Picked up food for my boss, I think they liked it"
ChIJQxrxcLQ0K4gRxrIvV6TU22Y,5,"May 4, 2019 - 2250 hours 
• Awesome portion for a large steak burrito
• Ingredients were flavourful and seasoned well
• Service was quick and courteous"
ChIJtY7dIMs0K4gREEfQx6rkc-A,5,I love Joey! Food is always good I had the  California Chicken sandwich. We walked in and was seated right away. Visited late on a Monday to our surprise there was a late night menu so we saved $5 on each meal. Staff was pleasant held great conversation.  Restroom was clean and stocked.
ChIJtY7dIMs0K4gREEfQx6rkc-A,5,"Amazing service! Girlfriend and I came in late night just looking for some apps and drinks and then decided we wanted our own meals. Both our meals were amazing we were absolutely mind blown at the taste and presentation. Not only that, but the service was spectacular they were on top of drink refills for all patrons and working smoothly and efficiently. I highly recommended to anyone looking for a nice night out."
ChIJtY7dIMs0K4gREEfQx6rkc-A,5,"This was our first visit to this location, and the service was excellent.

Our server, Abby, was particularly kind. When she realized my wife was pregnant, she brought over a virgin cocktail on the house, so she could feel like she was ""having a drink with dinner"". Even though we didn't order anything. 

This kind of service is rare these days, will definitely be returning!"
ChIJtY7dIMs0K4gREEfQx6rkc-A,5,"My favourite place in the city for delicious drinks and amazing food. Their veggie burger is THE BEST veggie burger I have ever had. The place is always busy and located in a very convenient spot downtown.
While we had a long wait as it was a Friday night, the staff took orders for drinks in the waiting area, which was great. They also passed around appetizers which was amazing!
Once seated, our waiter Jacob was so nice and patient. He answered all our questions and was super nice!
Food here never disappoints. We ordered a couple for appetizers, which were great. The Tandoori chicken flatbread is my favourite. They also allow you to substitute the meat for a vegetarian option, which is amazing!
All our mains were perfect and delicious. Our wine was also quite tasty and refreshing. Absolutely love the place, service and food and will continue to go there."
ChIJtY7dIMs0K4gREEfQx6rkc-A,5,"I love Joeys. I go there all the time, like all the time. Service, food and atmosphere is fantastic. I go there about 2 times a week, and servers are always professional. Since I've been going there for so long and often, there have been minimal instances where mistakes have been made. However when mistakes were made, servers and managers have been quick to correct them. Also, you can't go wrong with their happy hour menu!"
ChIJ9y-dotI0K4gR8C-CfDq_pm8,3,"Great spot downtown for drinks and food. Its proximity to the Financial District and large patio is always a large draw after 5PM, and reservations are recommended in advance. Service is good and relatively quick, and the staff here are really friendly and happy to provide recommendations on your orders. Definitely worth visiting if you work or spend time downtown!"
ChIJ9y-dotI0K4gR8C-CfDq_pm8,3,"Taylor is the best server here!  If the rest if the staff worked as hard as her it would be amazing, I hope they don’t pool tips!  We ate chicken app and the pizza was amazing.  

When they closed downstairs Taylor upstairs at the bar was prompt, quick, and knew what she was doing! She is the best server upstairs, period!

Good view of many TVs to see any game.

Wow! I must ad, that when we were addressed by the manager, he asked us to leave! Are you kidding me??? We brought up bad service to you and we are the problem?  Seeing as one of our party had worked in the industry we were trying to help you, will not return."
ChIJ9y-dotI0K4gR8C-CfDq_pm8,5,"Before coming here I had the misconception that this was a pizza joint or sports bar. I was pleasantly surprised. At lunchtime things were hopping but the staff seemed totally on top of the process. Service was fast and efficient. Food is very good, with a creative and varied menu. I had a tuna poke bowl which was excellent."
ChIJ9y-dotI0K4gR8C-CfDq_pm8,4,"Considering this place is in the heart of the financial district, surrounded with buildings on all sides, it still has an open and airy feel on the patio. If you're heading there for lunch or happy hour drinks, I recommend heading out early to find a place on the patio.

Friendly staff and chill vibe. The food was delicious but I wasn't stoked about how long we waited for our meals to come out (people who came after us were getting their meals and leaving before we did). Despite that, I think I'd revisit. 

Highly recommend their Bang Bang Shrimp. And their chicken sandwich made good leftovers too!"
ChIJ9y-dotI0K4gR8C-CfDq_pm8,5,"First time coming here, it was great. The service is friendly and welcoming. The beer is great. And the food is delicious. We got fish tacos and chicken tacos. Both enjoyed our meal. Reasonable price for the food, service and atmosphere you get. A new favourite."
ChIJCf3Ifdo0K4gR7Oza09kkCnI,5,"Been here a million times and its consistently excellent. From the food, the staff, ambiance and energy - this place is great. The staff is very genuine, attentive and caring which makes for a great / chill vibe. The patio in the back is also awesome! Go here and get the lamb curry wrap. You're welcome."
ChIJCf3Ifdo0K4gR7Oza09kkCnI,5,Decided to try this place from a friend's recommendation. The soups all got a little kick to it but not a bad thing! The heat helps especially if you're feeling under the weather or have a sore throat. The staff there are friendly and offer suggestions depending on your mood. The soup and wrap combos also offer a smaller bowl of soup - but super filling!
ChIJCf3Ifdo0K4gR7Oza09kkCnI,5,"RaviSoups has a very small but delicious menu! I’m so happy that there are dishes without dairy ingredients, because I’m lactose intolerant. The wrap I got was very filling and delicious! The atmosphere is very nature inspired because of the big wood table in the centre of the restaurant. There was free flavoured water too. The staff were super nice!"
ChIJCf3Ifdo0K4gR7Oza09kkCnI,4,I absolutely loved their lamb wrap but was not impressed by their chicken warp. The latter lacked as much flavor and the former had just set the standards very high for me. Portions are good. I would definitely visit this place again.
ChIJCf3Ifdo0K4gR7Oza09kkCnI,5,Great customer service. They forgot to make my order while I used the washroom but made up for it with a quick sorry and making the food. To top it off they gave me a free drink.
ChIJLbNPx9E0K4gRBywc1ZieRe8,4,"Have not been to Burrito Boyz in a long long time. Boy have things changed. The menu is so expansive it could not figure out what I wanted. So much variety, the is something for everyone. Felt a bit lost in the ordering/pickup process but somehow it really works itself out and que efficient at it. Order in a place off chaos. 
Food, was the typical burrito. Weighs a tonne even when you order a small. More than plenty. I had the halibut and it was great. A lighter meat than the typical beef and chicken. Had all the fixings and that's how you should try it. I really enjoyed it. For someone who does not know when to stop eating you end up hoovering it. Will reserve a bit more room in my rating after I try other things obj the menu. It's a high 4 stars."
ChIJLbNPx9E0K4gRBywc1ZieRe8,5,"One of my fave lunch spots near the financial centre. I like to get a fish/shrimp mix. Really tasty.

They grill each burrito for a long time, which makes it really nice. It also means that the line can back up a bit during the lunch rush. You order, then you wait near the counter for them to call your number to choose your toppings, and then you wait for them to call your number over the PA system when it has finished grilling. You need to be on your toes."
ChIJLbNPx9E0K4gRBywc1ZieRe8,5,"I had a delicious quesadilla, customized the way I like. Everything tasted fresh and well cooked.

Staff were friendly and helped me order since it was my first visit. Definitely will return next time I'm in town."
ChIJLbNPx9E0K4gRBywc1ZieRe8,4,Good burrito. It's a takeaway type place with minimal seating. Had small chicken and small steak (split with a friend) and it was quite filling.  Recommend extra napkins as it gets messy. The burrito is made to order and they don't skimp on toppings.
ChIJLbNPx9E0K4gRBywc1ZieRe8,5,Awesome Mexican food. No wonder it has good reviews. But really really crowded place. Need to order and wait for your number to tell what you want in your bowl and then wait to get it. But worth the wait. Taste is good. We went for lunch on Friday so crowded. It also has small seating area. But no table service.
ChIJkdpPScI0K4gRrSJtJ9uIT74,1,"I bought the oxtail plate, the jerk pork plate, and the linguini with shrimp curry. 

Oxtail: I got not one piece of oxtail in my dish, it was only beef neck bones with no meat. When you're paying $16 for a meal you expect some meat. Absolutely ridiculous. 

Jerk Pork: this was an all right dish nothing compared to the hype this place gets. The pork flavours were alright but it was dry except for the fatty parts. The rice too was dry and the gravy they threw on top of like a bottled glaze sauce you could buy at no frills. 

Shrimp Linguine: This was the best dish we had, and really there was nothing Jamaican about it. It was tasty, the noodles were fresh, and the lady was preparing it right on the spot so it was hot and fresh. When I got home however the whole thing was leaked out into the bag because she had not closed the container properly so I legitimately was scooping the sauce from inside the bag. 

Overall this place definitely does not live up to the hype and is nothing to write home about. There are delicious Jamaican places downtown to try out and this is definitely not one of them."
ChIJkdpPScI0K4gRrSJtJ9uIT74,5,"Excellent food. I had the Jerk chicken which was juicy and spicy 🔥🔥 with the coleslaw. My brother had the goat curry, again with fall-of-the-bone mutton. Huge portions (you probably don't need a Large). All for a good price. Highly worth it. 
PS: Seating is limited though, take-out would be more practical."
ChIJkdpPScI0K4gRrSJtJ9uIT74,4,"Tried the jerk chicken recommended by a friend and it was flavorful and deliciou. Had it with beans and rice and a side of coleslaw.  The portion was generous (three pieces of chicken in a medium) and I managed to finish every bit of it. 

It would be nice if they asked if those who ate in if they would prefer paper plates instead, and nixed the plastic container for the side. I can see why they opted for convenience, as the lineup eventually stretched out the door."
ChIJkdpPScI0K4gRrSJtJ9uIT74,3,"There’s two doors to this place, one where you can get Jamaican dishes and another for Jamaican Italian fusion dishes. So choose as you wish. We didn’t know so ended up in the Jamaican one. The food was great and inexpensive. The lady was friendly and helped us select our plates. There’s a variety of soft drinks from Jamaica, so it made the Jamaican experience complete. The place can definitely be cleaner, and it’d be nice to have hand sanitizer or a sink with soap and water to wash our hands after eating especially if you’re eating or cutting the meat with your hands."
ChIJkdpPScI0K4gRrSJtJ9uIT74,5,"I have eaten here at least 4 times and this was my experience today:

Taste: 10/10
Service:10/10. I waited no more than 5 mins and my food was delivered with a smile 
cost: 10/10. A better value than  most places that I've visited

Conclusion: Very Highly recommended"
ChIJna5xqdE0K4gRY2U5hw6ZXYI,5,The restaurant is very much popular. They offer a good varieties of exquisite Mediterranean dishes. I've tried this food more than twice. The food is always delicious. They always provide the best service. The pricing is affordable too.
ChIJna5xqdE0K4gRY2U5hw6ZXYI,4,"There good is great. The menu is deep. Reserve for a table, the place is usually always full. The cocktails are amazing. Taking a star off for the pricing. Will visit again."
ChIJna5xqdE0K4gRY2U5hw6ZXYI,4,"Food is really good and looks gorgeous when served. Something different to what we used to eat, unique flavours. Definitely worth trying. The only thing that one of the survants was kinda irritated.. we asked him questions regarding the food, for example what is good to try, because it was our first time there, and apparently he didn’t like our questions.. he showed us some attitudes. We could really understand why he acted in the way he did, so our experience in this place was not fully enjoyable. But other team members were very nice, and girls were explaining what comes in our plates. The dessert was fantastic."
ChIJna5xqdE0K4gRY2U5hw6ZXYI,5,"Amazing food and really great service. Both eggplant dishes were great and the rice with lentils was awesome! And so was the desert, baklava shell with mint ice cream and chocolate mousse"
ChIJna5xqdE0K4gRY2U5hw6ZXYI,5,We were a group of 7 and our server made excellent suggestions for a sharing selection of appetizers and entrees. Food was delicious and service fantastic. Would highly recommend.
ChIJZePc1dE0K4gRi8S3_mM64mo,4,"Had the fixed price menu for $77 each. For the price, the food was decent, but the portion was a bit smaller then I thought for a 5 course meal. The servers explained each sashimi and dish which was a great experience. The fish was definitely fresh! Great service, but a bit overpriced."
ChIJZePc1dE0K4gRi8S3_mM64mo,5,The finest sushi you can get in Toronto. Daily menu changes with what is available on the day. Attendants are incredibly helpful and responsive. Highly recommend the otoro and torches sushi. Seating is Very limited
ChIJZePc1dE0K4gRi8S3_mM64mo,4,"Nice concept. You can directly order on iPads and let the waiter take your order. The food come fast and they know exactly what you’ve order. Easy fast and good food. The price is quite reasonable around 30$ but check their website, sometimes they charge you 2-3$ if it’s an holiday"
ChIJZePc1dE0K4gRi8S3_mM64mo,5,Some of the best sushi I’ve ever had. I love that the chefs prepare and season each piece of sushi so no extra soy sauce or wasabi is needed. Service is top notch. Wine/sake was very pricey but hey the whole experience was great. Can’t wait to come back.
ChIJZePc1dE0K4gRi8S3_mM64mo,1,"Shameful sushi with disappointing service. 
Don’t waste money on this place. If you’ve been to many other luxury sushi restaurants, I wouldn’t recommend this place. Pressed sushi wasn’t pressed properly and fish wasn’t evenly topped or filled in sushi. What a poor job for high-end restaurant. They said sushi already had flavour so I shouldn’t need soy sauce but it actually lacked of flavour. Customer service was horrible. All the servers were just passing by but they didn’t realize we wanted to order. We waited for a long time. Then the server didn’t even have eye contact while taking order. “Ok” was her response after our order. 
Now, you might want to consider a different sushi restaurant. Don’t ruin your experience."
ChIJpy8FA8I0K4gRrnthsBbx544,3,"Decent burger but nothing to write home about. Found the choice of bun strange and the meat fairly bland. The bun lacked flavor. Very soft and added very little. I got a double stacked 4oz burger. Perhaps the 6oz are more juicy and flavorful.

The onion rings were really boring. Same onion rings you'd get anywhere. Best onion rings still belong to Fresh and The Works as a far second. The server wasn't especially friendly or polite. Didn't recommend much, I asked what the favorites are and she made little recommendation. 

Maybe worth a visit. Price was good though! Burger was a 3/5"
ChIJpy8FA8I0K4gRrnthsBbx544,5,An amazing place. Been there last month.The atmosphere was nice. The burger was delicious & juicy. The staff was helpful. Enjoyed my time being there.
ChIJpy8FA8I0K4gRrnthsBbx544,5,"The food was yummy.
Good service, friendly staff, nice atmosphere, clean washrooms.
They offer halal cuisine which is great.
I ordered the ""B seven"" and rocket fries. It's not as spicy as I hoped but nothing really is spicy to me anymore so.."
ChIJpy8FA8I0K4gRrnthsBbx544,5,"This place is a must-visit for any self-respecting burger fan! We went for my son's 8th birthday (all the way from Manchester!) and had everything from double burgers to vegan burgers - all were absolutely delicious. Also all the staff are just lovely, so friendly and made my son's time there really special - even gave him a birthday milkshake. Awesome food, awesome service, awesome place, wish we lived closer! 😍"
ChIJpy8FA8I0K4gRrnthsBbx544,5,I went to the place for burgers with a couple friends since one friend insisted that the place was one of the most important burger joints of Toronto. I was excited to see what they had to offer and I was not disappointed. Each of us ordered something different and each of our burgers looked so good they looked like they were straight out of a food magazine. Mine was delicious af and the burger was perfect for the hunger rush that I had been feeling after exploring Chinatown. The place had a nice vibe and chill employees. The bathrooms were kinda dirty and dark but definitely do not let that stop you from going because this burger place is a must go.
ChIJJZP2IzPL1IkRoIXM5dEE9ck,2,"Initially I was impressed with the place, nice atmosphere, good seating, food was great. Loved the hostess. She was so sweet. The main course and drink came. Meal was delicious. That's when things went down hill. I asked for a menu to get dessert. No one came back for 30 minutes. Finally I just asked for the check. So I could leave. That's why my rating dropped from 5 to 2. Sometimes simple things are the most important."
ChIJJZP2IzPL1IkRoIXM5dEE9ck,5,"Fantastic restaurant when you're looking for a nicer meal and are OK with spending a few extra dollars. The staff is attentive, the wine list is great and they gave daily specials. I loved the way they prepared my beef and veggies. 

I definitely recommend making reservations and heading over earlier to make sure you can get in."
ChIJJZP2IzPL1IkRoIXM5dEE9ck,5,Came again for my wife birthday. Never a disappointment with tasting menu. Tasting menu they gave us a 8 weeks dry aged steak and it was something amazing. Dessert was also a surprise for this time.
ChIJJZP2IzPL1IkRoIXM5dEE9ck,5,Thank you Andrew and Sara for making our experience so amazing! Came here with my family to celebrate and our servers went above and beyond! Loved the vegan option as well. Highly recommend!
ChIJJZP2IzPL1IkRoIXM5dEE9ck,4,"Nice, cozy and modern restaurant, was searching for a place for birthday celebration and got to know this restaurant. Heard the dishes are creative and tasty so gave it a try.

Ordered fresh raw oysters as starter, and lobster spaghetti, roasted black cod as mains.  Oysters were fresh and saucy, paired with special sauces they provided and it really intrigued my appetise. For mains, they both were creamy with sauces at the bottom, broth was Tom yum for the cod and it's a bit too salty; cod was rightfully roasted in time making it soft and warm inside while maintaining crispiness outside. Unfortunately the dish only had cod and small portion of radish noodle and veggies. For me portion was too small for a main dish. Spaghetti was also done well, but lobster meats were again small portion.

Service was on point, although the waiter did not come often to us.

Not bad for a try, but for me I would probably not go again as their portions are too small and a bit too salty."
ChIJE65wodI0K4gRGHR5w5d4YPI,5,"After seeing our play we were meandering back to the international continental and happened in here. Boy am I glad we did. Our server, Selena was delightful and very efficient and hard-working. The food was excellent and prepared and brought us in a timely fashion. I can highly recommend this restaurant particularly if you’re fortunate to have Selena is your server. The only thing I would change would be how loud the music was"
ChIJE65wodI0K4gRGHR5w5d4YPI,4,"Great spot for dinner in the Financial District. The menu is extensive without being overbearing, and there are a wide variety of dishes for all kinds of tastes. Service is timely and very friendly, and the staff are always happy to give suggestions or modifications to your meal. The restaurant also has multiple patios, and is a favourite for those who work nearby. Check it out when you're in the area!"
ChIJE65wodI0K4gRGHR5w5d4YPI,5,"Had a business lunch here and I loved everything about the Cactus Club. When my colleague and I arrived here, we were greeted by the hostess and a waitress brought us up to the deck area where they reserved our table. It was cold the day we went and thank God they had heaters everywhere on the deck to keep us warm. Not to mention, the natural lighting that comes through the ceiling gave an overall cool and happy vibe. I ordered some truffle fries and the butternut shrimp ravioli (around $30) and would pay another visit just to eat these two dishes again. Our waitress was also very nice, she kept coming back to fill our cups with water even when it was rush hour lunch time. I’ll be back!!!"
ChIJE65wodI0K4gRGHR5w5d4YPI,5,"Bring from British Columbia, cactus club cafe has to be my favourite. It’s given since it’s a BC family owned restaurant. 
I’d chose cactus club over any other restaurant any day. Even though I’ve been there thousands of time.
I love everything about them, their food, drinks and the ambiance. 
They have super friendly staff. This particular location has three floors. Their rooftop is amazing, it’s like bar up there. Great music and great people. 
Do visit if your in downtown. It’s 5 min walk from Nathan Philip centre"
ChIJE65wodI0K4gRGHR5w5d4YPI,5,"The restaurant is gorgeous and upscale in the financial district of Toronto. The food was incredible and the service matched. There were plenty of options for all dietary restrictions including vegan and vegetarian. I was so pleased with my experience there, it was a perfect place to bring my mother for her birthday. I would suggest dressing up a little as most people are coming in business attire from work. And I would also suggest making a reservation because they’re often at capacity for reserved tables. The food is good value for money and they give a reusable bag and cardboard takeaway container for take away."
ChIJTyCaZ7Q0K4gRdLuUpx8kmJk,4,I have friends that love this place. I generally prefer a more traditional dining experience because they don't usually offer plates or cutlery. In stead you eat with gloved hands and everything comes in bags. Service is good the price is reasonable and the food is delicious and served in large quantities.
ChIJTyCaZ7Q0K4gRdLuUpx8kmJk,5,"Great food! A bit slow at first, but later our new server Amber was incredible and food as well. Really deserves 5 stars! If you get her as a server you’re in for a good experience."
ChIJTyCaZ7Q0K4gRdLuUpx8kmJk,2,"Of all the branches that I've been to for Captain's boil this has to be the worst. The sauce is same for all of them but this one was not new. The captain's boil sauce was days old and it tasted different. The mussels were not properly dipped in sauce when served. I love captain's boil but would rather visit the North york branch.
PS: service was good and the servers were friendly as well"
ChIJTyCaZ7Q0K4gRdLuUpx8kmJk,5,"Are you familiar with Boiling Crab in California? Well, Captain's Boil is Toronto's own version of it.  Food is perfect for sharing.  First, you order bags of shrimps, mussels, clams, crawfish, crabs, or lobster.  You then choose your sauce (I personally prefer Captain's Boil sauce which is a combination of all their sauces), and you set the spice level.  Allergic to seafood? No worries, they have chicken tenders, chicken wings and breaded fish that you can eat with cajun fries, yam fries, garlic bread, or rice."
