latitude,longitude
51.51409,-0.06983
51.53671,-0.1301
51.55258,-0.22707
51.46475,-0.0433
51.47418,0.00226
51.45089,-0.05524
51.52894,0.01455
51.50953,-0.08179
51.4967,-0.19511
51.50937,-0.12207
51.54057,0.00663
51.53554,-0.027
51.45069,-0.18522
51.46898,-0.05709
51.52886,-0.08204
51.55232,-0.22671
51.61104,-0.18794
51.46162,-0.19824
51.51076,-0.31638
51.55834,-0.12677
51.51508,-0.20956
51.55588,-0.04306
51.52539,-0.19577
51.51936,-0.21193
51.59569,-0.2204
51.51381,-0.02077
51.52215,-0.10779
51.49976,-0.08386
51.52229,-0.10667
51.51569,-0.05904
51.50256,-0.09415
51.52554,-0.07551
51.51958,-0.07643
51.53203,-0.09562
51.51272,-0.0754
51.52607,-0.09985
51.49869,-0.07968
51.51086,-0.0747
51.49935,-0.07988
51.5029,-0.07457
51.50177,-0.07454
51.50291,-0.0739
51.52472,-0.0706
51.50505,-0.09727
51.53279,-0.09396
51.52798,-0.09005
51.52721,-0.10978
51.51049,-0.07543
51.52313,-0.072
51.51312,-0.07955
51.51456,-0.07794
51.5313,-0.09506
51.52406,-0.07157
51.52409,-0.09103
51.5244,-0.07203
51.5004,-0.0969
51.50024,-0.09979
51.53286,-0.09398
51.51067,-0.07443
51.52467,-0.07
51.52424,-0.10117
51.52442,-0.07039
51.52916,-0.11085
51.49774,-0.11342
51.41012,-0.34948
51.49601,-0.08286
51.52394,-0.07183
51.52376,-0.06998
51.52318,-0.11506
51.52326,-0.07026
51.5273,-0.09037
51.5217,-0.11432
51.51403,-0.18722
51.52332,-0.07046
51.50062,-0.08164
51.51763,-0.10821
51.52182,-0.11582
51.52586,-0.09732
51.5259,-0.0973
51.51255,-0.07103
51.50269,-0.07631
51.52526,-0.09863
51.52108,-0.10474
51.51389,-0.07272
51.52223,-0.11509
51.51972,-0.07783
51.51011,-0.06194
51.52449,-0.07033
51.49532,-0.08406
51.50017,-0.07933
51.51776,-0.09677
51.5003,-0.07926
51.49874,-0.08071
51.52273,-0.10463
51.43924,-0.19207
51.49738,-0.26511
51.53063,-0.08906
51.52288,-0.1053
51.51264,-0.07056
51.50012,-0.08278
51.52129,-0.07487
51.49982,-0.0762
51.51475,-0.05779
51.52144,-0.10878
51.51475,-0.05898
51.50074,-0.07922
51.58673,-0.01214
51.60651,0.03618
51.44591,-0.20494
51.46878,-0.05369
51.53273,-0.08205
51.49098,-0.19169
51.49884,-0.08133
51.48953,-0.04072
51.55447,-0.28944
51.51857,-0.46424
51.49054,-0.20711
51.51583,-0.38844
51.54552,-0.13181
51.55782,0.00659
51.49343,0.05848
51.47121,-0.1496
51.48897,-0.05284
51.49499,-0.10478
51.52672,-0.07932
51.52281,-0.21413
51.47457,-0.05793
51.53435,-0.24245
51.55312,-0.19669
51.44483,-0.16483
51.49999,-0.08061
51.49513,-0.26348
51.55588,-0.17803
51.55266,-0.10702
51.52765,-0.03703
51.53445,-0.24437
51.51719,-0.465
51.63688,-0.10656
51.55952,-0.12228
51.51476,0.01955
51.49243,-0.20588
51.49377,-0.20737
51.49979,-0.16749
51.53511,-0.24417
51.5222,0.01377
51.53253,-0.115
51.51962,0.05369
51.52096,0.01395
51.52281,0.0131
51.50439,-0.02287
51.51432,-0.06225
51.53249,-0.11513
51.53522,-0.24435
51.4742,-0.10765
51.4602,-0.08446
51.53323,-0.08614
51.47981,-0.12882
51.52607,-0.07727
51.52896,-0.16816
51.50042,-0.23066
51.51441,-0.12627
51.53713,-0.02315
51.49834,-0.31086
51.51329,-0.18764
51.50439,-0.2381
51.53475,-0.24203
51.50449,-0.31463
51.53366,-0.0854
51.49253,-0.04792
51.515,-0.14073
51.51228,-0.18609
51.55375,-0.00445
51.46531,-0.07776
51.5358,-0.07433
51.53434,-0.21733
51.49957,-0.10147
51.51891,-0.15083
51.51468,-0.16157
51.52167,-0.17046
51.52087,-0.18513
51.48598,-0.18709
51.41454,-0.17204
51.59781,-0.24661
51.49309,-0.27295
51.53507,0.08032
51.47496,-0.09273
51.44119,-0.1459
51.53161,-0.19329
51.4821,-0.14853
51.52179,-0.16999
51.38929,-0.09001
51.48561,0.08349
51.49022,-0.0968
51.50541,-0.24865
51.32919,-0.12351
51.51276,-0.18178
51.47263,-0.12329
51.53518,-0.03064
51.34947,-0.21782
51.49961,-0.16161
51.49985,-0.31509
51.49986,-0.16207
51.54814,-0.17287
51.53599,-0.32482
51.4824,0.00185
51.45574,-0.14154
51.51141,-0.18119
51.55763,0.01108
51.52365,-0.0897
51.51558,-0.06289
51.43099,0.02398
51.54281,-0.18372
51.52536,-0.2047
51.597,-0.06563
51.48593,-0.25187
51.62219,-0.27699
51.55107,-0.03491
51.487,-0.14855
51.46425,-0.09638
51.52533,-0.06846
51.53857,-0.10508
51.51143,-0.03931
51.44502,-0.02673
51.57755,-0.29163
51.5588,-0.06156
51.49048,-0.1932
51.52105,-0.14052
51.54016,-0.20074
51.49802,-0.10014
51.52205,-0.21051
51.47047,-0.09267
51.47109,-0.02684
51.5738,-0.09855
51.48705,-0.01736
51.47702,-0.1757
51.47566,-0.17376
51.53785,-0.19055
51.54153,-0.07524
51.54138,-0.07484
51.54097,-0.07609
51.51478,0.00872
51.54156,-0.07471
51.55075,-0.16537
51.50072,-0.02026
51.5278,-0.394
51.50208,-0.01951
51.48653,-0.17976
51.50104,-0.09677
51.53081,-0.19881
51.67091,-0.04153
51.45357,-0.04122
51.51645,-0.19204
51.57242,-0.10622
51.52804,-0.1867
51.47684,-0.282
51.51295,-0.09697
51.57115,-0.29003
51.47262,-0.18391
51.55894,0.00426
51.50356,-0.31281
51.52563,-0.16243
51.52565,-0.11861
51.54576,-0.11263
51.54125,-0.16936
51.66767,-0.01564
51.57554,-0.14153
51.57126,-0.11117
51.52073,-0.21007
51.60689,-0.27797
51.54212,0.16433
51.55022,-0.16961
51.54298,-0.18381
51.52871,-0.04337
51.53333,-0.09727
51.57093,-0.29088
51.58829,-0.06803
51.52516,-0.12187
51.53076,-0.19297
51.55377,-0.32943
51.47508,-0.03726
51.51525,-0.1826
51.49405,-0.14009
51.51167,0.02973
51.57836,-0.09864
51.57704,-0.11635
51.52674,-0.04426
51.46236,-0.15142
51.44407,-0.06796
51.50553,-0.12845
51.4912,-0.06637
51.4963,-0.22647
51.41468,-0.08424
51.48681,-0.19687
51.53963,-0.14843
51.48748,0.02097
51.42427,-0.08386
51.52147,-0.13887
51.56111,-0.12183
51.58518,-0.14437
51.46748,-0.07968
51.52806,-0.13847
51.4979,-0.0271
51.53885,-0.14341
51.53783,-0.07735
51.56402,-0.36586
51.45558,-0.12147
51.52942,-0.10256
51.42688,-0.06459
51.50692,-0.02687
51.49514,-0.02771
51.6144,-0.01837
51.56065,-0.24907
51.49589,-0.16547
51.53152,-0.2024
51.4241,-0.14463
51.56168,-0.19616
51.54403,0.01914
51.4585,-0.24285
51.60033,-0.02585
51.54385,0.01555
51.54398,0.01643
51.50969,-0.13174
51.57134,0.12146
51.51916,-0.06955
51.47496,-0.06074
51.45174,-0.00234
51.56582,0.07469
51.51256,0.00612
51.53455,-0.03743
51.49785,-0.16513
51.48493,-0.11826
51.51913,-0.1599
51.59449,-0.25181
51.53977,-0.14524
51.51363,-0.13827
51.44268,-0.14461
51.44208,-0.04728
51.52808,-0.13827
51.51464,-0.16438
51.52589,0.17999
51.5306,-0.09663
51.4436,-0.14864
51.48586,0.07068
51.57483,0.11545
51.53368,-0.24111
51.60949,-0.13348
51.59005,-0.06982
51.52366,-0.12297
51.4991,-0.26336
51.54941,-0.22975
51.54785,0.05489
51.5891,-0.22637
51.49913,-0.31059
51.39792,-0.25244
51.48972,-0.19484
51.49291,-0.13949
51.58317,0.0813
51.51469,-0.05669
51.58192,0.08297
51.5121,-0.07488
51.52985,-0.21144
51.50131,-0.09042
51.52424,-0.09524
51.53284,-0.20957
51.45807,-0.16725
51.51521,-0.12709
51.54366,-0.05927
51.52641,-0.13795
51.47288,-0.02283
51.54863,-0.22079
51.5275,-0.04367
51.45332,-0.16059
51.53909,-0.1186
51.48396,-0.04848
51.54641,-0.19237
51.49154,-0.03889
51.52387,-0.14039
51.5017,-0.10408
51.39039,0.00216
51.5088,-0.34206
51.51681,-0.12267
51.53005,-0.17124
51.51159,-0.05889
51.53936,-0.08996
51.37089,-0.19568
51.48855,-0.22737
51.514,-0.14207
51.59074,-0.02062
51.5159,-0.03886
51.57849,-0.12663
51.53967,-0.11878
51.52096,-0.13952
51.44663,0.01125
51.49318,-0.10164
51.66246,-0.06085
51.48964,-0.10051
51.5233,-0.14506
51.40928,-0.22749
51.49327,-0.083
51.49727,-0.174
51.52918,-0.18691
51.52027,-0.13642
51.49214,-0.26554
51.55621,0.0115
51.46291,-0.12667
51.49909,-0.04718
51.49018,-0.12862
51.44247,-0.34077
51.47572,-0.16835
51.4641,-0.14466
51.51301,0.06528
51.53814,0.10907
51.50578,-0.2438
51.51389,-0.17169
51.48118,-0.18504
51.51904,-0.17082
51.37944,-0.09797
51.531,-0.05934
51.4541,-0.20664
51.5264,-0.19224
51.56277,-0.09948
51.55626,-0.05551
51.54222,0.00203
51.4162,-0.19025
51.64204,-0.05753
51.54928,-0.20873
51.5316,-0.11124
51.46175,-0.16519
51.45508,-0.20337
51.48016,-0.1972
51.54793,-0.22704
51.54492,-0.11423
51.5044,-0.45847
51.53646,-0.10304
51.45056,-0.09963
51.52314,-0.05366
51.46578,-0.16975
51.49596,-0.09809
51.47733,-0.12334
51.53786,-0.05865
51.5705,-0.34178
51.53343,-0.13932
51.53041,-0.12153
51.46926,-0.03564
51.49172,-0.19618
51.42845,-0.10814
51.54959,-0.11683
51.52144,-0.15913
51.57968,-0.09217
51.51335,-0.17483
51.54142,-0.07616
51.45911,-0.4338
51.51081,-0.18353
51.49957,-0.07461
51.541,-0.07542
51.54786,-0.08401
51.54127,-0.07497
51.47505,-0.16899
51.44809,-0.40522
51.54168,-0.07466
51.55644,-0.05656
51.58368,-0.23324
51.60555,-0.10622
51.53043,-0.1308
51.51361,-0.05594
51.52857,-0.04222
51.52968,-0.12964
51.57475,0.16065
51.5139,-0.0705
51.51333,-0.0686
51.48789,-0.06546
51.46554,-0.11502
51.54521,-0.19543
51.53216,-0.10371
51.54581,-0.03559
51.50194,-0.21771
51.48892,-0.20535
51.55305,-0.06859
51.47441,-0.16824
51.41345,-0.17137
51.53443,-0.20373
51.50181,0.06994
51.5343,-0.07464
51.41743,-0.15754
51.55592,-0.13613
51.48679,-0.30359
51.53319,-0.24238
51.4392,-0.19307
51.5725,-0.34981
51.52093,-0.26445
51.59851,-0.1279
51.52451,-0.27006
51.63539,-0.01232
51.37761,-0.09721
51.53501,-0.24211
51.53541,-0.23756
51.54126,-0.07559
51.49138,-0.19411
51.47663,-0.20617
51.38407,-0.09129
51.48139,-0.12881
51.49725,-0.0208
51.51431,-0.18661
51.50628,0.01621
51.45176,-0.13396
51.55169,-0.08357
51.51868,-0.07061
51.4973,-0.02081
51.65539,-0.20553
51.47309,0.04788
51.47966,0.07699
51.46173,-0.23661
51.50079,-0.21563
51.54955,-0.05571
51.54903,-0.08452
51.52878,-0.01573
51.52806,-0.05894
51.5139,-0.11989
51.5155,-0.11988
51.54612,-0.08594
51.48728,-0.18998
51.5306,-0.08614
51.59989,-0.02521
51.39715,-0.10499
51.54921,-0.1735
51.45695,-0.07255
51.50888,0.07745
51.50192,-0.19142
51.49064,-0.29186
51.52898,-0.01366
51.50374,-0.31258
51.39481,-0.08776
51.51371,0.01366
51.48753,0.11703
51.53932,-0.04941
51.59582,0.03569
51.50658,-0.24044
51.47836,-0.12143
51.49455,0.07884
51.52773,-0.04965
51.49451,0.08096
51.54858,-0.18188
51.49362,-0.20732
51.55991,-0.05566
51.48465,-0.18426
51.46325,-0.00955
51.51228,-0.03012
51.51273,-0.13085
51.51302,-0.13377
51.45245,0.00348
51.53358,-0.08708
51.51704,-0.10898
51.55186,-0.17961
51.54699,-0.22482
51.49007,-0.19228
51.4757,-0.12933
51.49598,-0.18425
51.51329,-0.18449
51.53434,-0.42017
51.43167,-0.08357
51.4735,-0.13348
51.52825,-0.0653
51.49163,-0.14527
51.4984,-0.11258
51.49796,-0.11411
51.6078,0.22502
51.49827,-0.11287
51.47609,-0.11686
51.51855,-0.1655
51.50167,0.03238
51.53488,-0.24165
51.57876,-0.13072
51.49795,-0.11267
51.50768,-0.26461
51.52325,-0.17585
51.51761,-0.16828
51.55396,-0.22585
51.50516,-0.2293
51.47619,-0.19629
51.47871,-0.18431
51.46129,-0.11794
51.53239,-0.17728
51.51718,-0.05339
51.52415,-0.18366
51.49189,-0.16274
51.57623,0.19384
51.52804,-0.13608
51.37194,-0.1155
51.58434,-0.22625
51.52314,-0.19451
51.37173,-0.11441
51.45553,-0.20324
51.46611,0.19332
51.52746,-0.01178
51.45311,-0.24504
51.49755,-0.01839
51.48522,-0.12301
51.49491,-0.07569
51.55229,0.02643
51.54054,-0.14518
51.52038,-0.01164
51.4708,-0.11402
51.46607,-0.10575
51.49874,-0.20763
51.47974,-0.0901
51.48078,-0.11172
51.49316,0.05813
51.52316,-0.12257
51.5334,-0.24197
51.46784,0.02829
51.51123,-0.13496
51.51113,-0.13533
51.51127,-0.13481
51.5137,-0.02997
51.52253,-0.18503
51.55627,-0.21342
51.49277,-0.03887
51.47731,0.0261
51.51681,-0.0649
51.49176,0.05206
51.54925,0.00172
51.5108,-0.13483
51.42261,-0.06341
51.51344,-0.14752
51.53363,-0.21251
51.48972,-0.22834
51.52955,-0.04603
51.50666,-0.30117
51.51818,-0.13745
51.46329,-0.06976
51.46142,-0.17988
51.6284,-0.09817
51.51396,-0.06801
51.52429,-0.17668
51.55857,-0.10148
51.51528,-0.06505
51.53377,-0.241
51.38515,-0.10975
51.49583,-0.18669
51.51051,-0.06468
51.51253,-0.06716
51.53499,-0.24054
51.48897,-0.13325
51.49171,-0.19368
51.56595,-0.11581
51.50232,-0.09484
51.54255,-0.1054
51.51574,-0.12657
51.55095,0.09733
51.5019,0.08837
51.45523,-0.11334
51.49157,-0.14894
51.50072,0.09285
51.36417,-0.09987
51.4014,-0.0636
51.53054,-0.02704
51.5236,-0.16099
51.52771,-0.13042
51.61378,-0.30441
51.49508,0.07447
51.50986,-0.19356
51.49693,-0.11083
51.52721,-0.07871
51.4967,-0.41352
51.51658,-0.10926
51.49194,-0.10556
51.48319,-0.14688
51.52245,-0.11783
51.48706,-0.13737
51.52927,-0.18728
51.64894,-0.17814
51.52615,-0.19433
51.60471,0.04224
51.49205,-0.20949
51.53572,-0.00595
51.46019,0.13789
51.53064,-0.09287
51.53073,-0.10899
51.51576,-0.12546
51.47588,-0.08335
51.51033,-0.1522
51.52759,-0.16428
51.59379,-0.2127
51.49159,-0.14337
51.49164,-0.20368
51.5197,-0.16751
51.52317,-0.21329
51.55489,-0.00563
51.45232,-0.12924
51.50585,-0.23508
51.51427,-0.17549
51.49511,-0.13933
51.49045,-0.11796
51.53656,-0.00536
51.46302,-0.15887
51.43466,-0.09371
51.51094,-0.1847
51.49613,-0.0846
51.52294,-0.16855
51.55192,-0.13852
51.5435,-0.04516
51.53189,-0.2851
51.56345,-0.10387
51.51601,0.06553
51.53768,-0.183
51.52425,-0.08752
51.54495,-0.14737
51.53943,-0.07837
51.47871,-0.41381
51.37421,-0.11664
51.49652,-0.11139
51.46897,-0.07758
51.48553,-0.21223
51.49507,-0.1118
51.47595,-0.16785
51.58118,-0.09768
51.46455,-0.1837
51.48466,-0.12786
51.58682,-0.03563
51.46989,-0.21002
51.59422,-0.24891
51.51301,-0.27694
51.62097,-0.29032
51.50672,-0.47318
51.48028,-0.0149
51.4992,-0.26579
51.5332,-0.13897
51.48495,0.08726
51.5116,-0.12297
51.58721,-0.03683
51.46702,-0.1485
51.50897,0.01863
51.50912,-0.06946
51.46196,-0.29727
51.4804,0.01635
51.48405,-0.18117
51.52636,-0.05241
51.4653,-0.10902
51.47041,-0.12829
51.48722,-0.09182
51.53206,-0.10557
51.51769,-0.43611
51.51914,-0.17564
51.41686,-0.13256
51.60134,-0.09471
51.48066,-0.09939
51.52589,-0.06454
51.44907,-0.11485
51.55,-0.12322
51.39563,-0.07965
51.54312,-0.19936
51.52609,0.04733
51.53511,-0.0737
51.49948,-0.04475
51.54518,-0.20095
51.53104,-0.02758
51.53571,-0.48243
51.53457,-0.11536
51.5263,-0.08272
51.47698,-0.08131
51.44918,-0.12566
51.49106,0.06621
51.53848,-0.08075
51.49429,-0.18722
51.56581,-0.00755
51.54461,-0.19899
51.5266,-0.19195
51.60827,-0.26918
51.50365,-0.08348
51.52122,-0.12215
51.48759,-0.19031
51.49871,-0.0499
51.48808,-0.16903
51.51132,-0.06356
51.49334,-0.06838
51.5744,0.18179
51.51052,0.01255
51.52047,0.01368
51.54185,-0.12098
51.62527,-0.10249
51.50889,-0.24923
51.49748,-0.22982
51.51985,-0.13956
51.53792,0.0128
51.51551,-0.06832
51.51597,-0.1623
51.53764,0.01471
51.50591,-0.23729
51.41677,-0.13296
51.53616,0.01271
51.45772,-0.12269
51.53758,0.01293
51.51511,-0.123
51.49356,-0.19288
51.44975,-0.1439
51.45875,-0.12802
51.53831,-0.0942
51.49781,-0.19294
51.61941,-0.30797
51.53815,0.014
51.48923,-0.14273
51.37286,-0.22927
51.53643,-0.14098
51.57643,-0.00803
51.5189,-0.05382
51.52725,-0.06918
51.44546,-0.16049
51.53793,0.07791
51.56352,0.00868
51.53606,-0.08421
51.49808,-0.16824
51.52334,-0.0311
51.60656,-0.32538
51.53875,-0.20174
51.55321,0.093
51.46039,-0.17584
51.5093,-0.05584
51.48876,-0.06071
51.56493,-0.10173
51.60794,-0.12405
51.5463,-0.14814
51.53264,-0.00743
51.55478,-0.28658
51.37904,-0.16533
51.49399,-0.17128
51.48209,-0.18206
51.51467,-0.05598
51.54331,-0.18275
51.5114,-0.03265
51.38084,-0.08274
51.4452,0.10271
51.64673,-0.20705
51.49639,-0.07246
51.6098,-0.33222
51.43129,-0.19478
51.53297,-0.22029
51.52114,-0.17288
51.59034,-0.05645
51.51658,-0.05396
51.53222,-0.22204
51.54588,0.03918
51.49383,-0.20573
51.53181,-0.2315
51.44344,-0.34713
51.456,-0.11416
51.53139,-0.22181
51.52521,-0.10116
51.52155,-0.20878
51.49355,-0.20636
51.52911,-0.18024
51.48595,-0.06568
51.52575,-0.08442
51.51231,-0.17958
51.48019,-0.10025
51.55622,0.0091
51.47508,-0.20496
51.37294,-0.02806
51.50989,-0.02549
51.39353,-0.31183
51.4346,-0.25709
51.56931,-0.43745
51.52954,-0.12604
51.45863,-0.0347
51.49256,-0.27118
51.47731,-0.1205
51.48614,-0.22413
51.46767,-0.27031
51.50904,-0.24999
51.5156,-0.16407
51.47811,-0.41366
51.51307,-0.15759
51.51352,-0.06142
51.48007,0.02842
51.53826,-0.08675
51.58759,-0.01307
51.4587,-0.16077
51.5495,-0.22916
51.53069,0.05966
51.52678,-0.12171
51.50163,-0.26467
51.51635,-0.05696
51.54813,-0.10615
51.55196,-0.05205
51.39593,0.11423
51.51549,-0.18093
51.39302,0.11567
51.4813,-0.10741
51.39374,0.11541
51.39401,0.11575
51.46575,-0.03631
51.39351,0.1137
51.39357,0.11511
51.55335,-0.12037
51.48961,-0.1959
51.5277,-0.13932
51.49269,-0.17043
51.55185,-0.15783
51.52827,-0.16695
51.60632,-0.25425
51.51489,-0.09648
51.53364,-0.13988
51.48295,-0.17889
51.47803,-0.1799
51.48973,-0.1767
51.52396,-0.04993
51.56294,-0.05327
51.59052,-0.05785
51.51154,-0.18598
51.48984,-0.19385
51.5652,-0.11713
51.46948,-0.12181
51.51839,-0.16217
51.53653,-0.04402
51.45117,-0.13162
51.54222,0.1564
51.53535,-0.07128
51.53825,-0.13679
51.51642,-0.05228
51.49509,-0.13514
51.46705,-0.11139
51.50308,-0.23997
51.53028,-0.18523
51.40546,-0.19919
51.52353,-0.19538
51.49555,-0.10934
51.54233,-0.05761
51.47121,-0.07147
51.5861,-0.23752
51.56876,-0.12598
51.5178,-0.16986
51.47794,-0.04957
51.53923,-0.13952
51.46008,-0.0127
51.43937,-0.12451
51.4818,-0.11276
51.51584,-0.10956
51.58996,-0.02026
51.49664,0.01267
51.53313,-0.13962
51.4725,-0.19323
51.51762,-0.18836
51.5673,0.07257
51.58085,-0.03858
51.52078,-0.07105
51.54236,-0.06368
51.48448,-0.07074
51.49759,0.01133
51.55226,-0.05491
51.54921,-0.08617
51.43792,-0.05312
51.44694,-0.10152
51.46632,-0.37649
51.41636,-0.16884
51.52005,-0.07111
51.53395,-0.0303
51.56602,-0.34396
51.51965,-0.07116
51.53028,-0.21939
51.49817,-0.01948
51.51919,-0.07114
51.53355,0.11285
51.52003,-0.07064
51.52189,0.01038
51.50711,0.07281
51.49428,-0.22716
51.51394,-0.13853
51.46901,-0.13581
51.50292,-0.10907
51.37432,-0.19512
51.51113,-0.03872
51.55181,-0.23768
51.49475,-0.22872
51.45546,-0.21104
51.58751,-0.19579
51.46181,-0.2123
51.51022,-0.21737
51.48601,-0.12439
51.49872,-0.21284
51.52778,-0.12373
51.50167,-0.18543
51.49218,-0.0999
51.4857,-0.33428
51.51404,-0.17404
51.54131,-0.09118
51.51459,-0.16306
51.39491,0.11455
51.46083,-0.16631
51.4889,-0.1062
51.53579,-0.07605
51.55723,-0.05531
51.5236,-0.04917
51.5305,-0.06188
51.53623,-0.0663
51.53507,-0.02227
51.5668,0.00995
51.5503,-0.15071
51.53111,-0.04597
51.55715,-0.13507
51.53928,-0.06773
51.44822,-0.03728
51.51234,-0.11743
51.55796,-0.00684
51.51701,-0.0529
51.51825,-0.05172
51.54755,-0.10212
51.51999,-0.16716
51.54887,-0.13936
51.51663,-0.05618
51.52148,-0.07739
51.48632,-0.18951
51.41805,-0.08732
51.5108,0.12872
51.46845,-0.22495
51.50004,-0.1066
51.4951,-0.07441
51.44727,0.01687
51.48567,-0.12475
51.49573,-0.03421
51.46874,-0.13784
51.53141,-0.06253
51.51845,-0.06829
51.54259,-0.07829
51.51536,-0.06648
51.51641,-0.06614
51.40693,-0.23562
51.57122,-0.11082
51.49932,-0.07703
51.48049,-0.18026
51.54921,-0.23006
51.46325,-0.17111
51.56253,-0.07437
51.48843,-0.20579
51.51672,-0.20594
51.47065,-0.17717
51.51536,-0.06652
51.42254,-0.138
51.51759,-0.1838
51.46904,-0.13732
51.40755,-0.17658
51.4635,-0.16287
51.58055,-0.1154
51.51585,-0.06532
51.64855,-0.08089
51.53116,-0.05489
51.64999,-0.0819
51.48408,-0.30816
51.54674,-0.17209
51.48234,-0.20783
51.50163,-0.21817
51.49683,-0.01974
51.49781,-0.01929
51.49719,-0.01788
51.49851,-0.01907
51.4986,-0.01996
51.51469,-0.136
51.49651,-0.01913
51.49647,-0.01945
51.4978,-0.01768
51.5103,-0.0806
51.50861,-0.08056
51.51041,-0.08161
51.51019,-0.08047
51.5292,-0.20324
51.5284,-0.11477
51.55368,-0.05859
51.53447,-0.08005
51.54027,-0.20278
51.51158,-0.05616
51.48451,-0.06608
51.54694,-0.13066
51.48034,-0.12132
51.52605,-0.08259
51.48713,-0.04333
51.50892,-0.0522
51.48904,-0.1064
51.48869,-0.20608
51.4618,-0.21184
51.54317,-0.1734
51.40142,-0.12468
51.50245,-0.02438
51.48408,0.0371
51.48289,0.0378
51.55736,0.15528
51.55651,0.0187
51.51361,-0.01557
51.4835,-0.1255
51.47566,-0.14893
51.55204,-0.10821
51.49634,0.01239
51.38513,-0.08298
51.48749,-0.07425
51.51415,-0.06757
51.50116,-0.07515
51.41177,-0.20968
51.42215,-0.20826
51.32013,-0.13724
51.59718,-0.24449
51.50568,-0.13908
51.54815,-0.2264
51.54908,-0.07927
51.51419,0.0092
51.4731,-0.10116
51.5492,-0.05678
51.38686,0.03556
51.41064,-0.21025
51.50125,-0.26132
51.58548,0.02909
51.45929,-0.20028
51.49449,-0.08075
51.49858,-0.01745
51.53407,-0.06918
51.5499,-0.22628
51.53518,-0.08827
51.51892,-0.13618
51.51063,-0.12946
51.51101,-0.12881
51.50959,-0.12841
51.5106,-0.12804
51.54713,-0.22711
51.51198,-0.13363
51.51319,-0.13232
51.51403,-0.13381
51.51263,-0.13214
51.53584,-0.07029
51.50294,-0.10852
51.50879,-0.12975
51.56249,-0.30077
51.54468,-0.17869
51.54664,-0.17863
51.54468,-0.17995
51.54696,-0.1783
51.54566,-0.1801
51.54568,-0.17781
51.54646,-0.17865
51.54544,-0.17809
51.54637,-0.17967
51.54482,-0.17993
51.54524,-0.17835
51.54499,-0.17843
51.5451,-0.17938
51.54629,-0.17864
51.54853,-0.22864
51.49954,-0.16283
51.55529,-0.31667
51.50429,-0.05804
51.54828,-0.22706
51.54509,0.02711
51.55674,-0.04925
51.41155,-0.2082
51.51851,-0.06617
51.33368,-0.13018
51.51237,-0.1171
51.49258,0.05853
51.52102,-0.14196
51.47931,-0.18219
51.54961,-0.17264
51.49935,-0.16701
51.54908,-0.17165
51.53859,-0.04739
51.38395,-0.17955
51.50207,-0.21436
51.5079,-0.21107
51.56997,-0.09365
51.49461,-0.1329
51.53155,-0.14219
51.50894,-0.21548
51.60978,-0.2616
51.51228,-0.06615
51.48566,-0.20727
51.51308,-0.18862
51.51447,-0.18883
51.46633,-0.02412
51.53024,-0.12964
51.4931,-0.02074
51.53471,-0.39351
51.63614,-0.11284
51.60637,-0.18766
51.44563,-0.05431
51.53443,-0.13412
51.49962,-0.21476
51.58339,-0.09737
51.53901,-0.14431
51.39934,-0.07774
51.52125,-0.07349
51.57066,-0.10804
51.5254,-0.06571
51.53255,-0.09908
51.3791,-0.10801
51.51815,0.01007
51.58559,-0.06905
51.39147,-0.06911
51.58221,-0.23675
51.43676,-0.18606
51.49311,-0.20798
51.43786,-0.18564
51.43561,-0.05597
51.54232,-0.10047
51.53333,-0.0922
51.49523,-0.02243
51.52605,-0.0704
51.5268,-0.06946
51.45575,-0.35571
51.67036,-0.16893
51.41291,-0.10225
51.58369,-0.03457
51.47749,-0.24351
51.51291,0.02222
51.52897,-0.13954
51.50381,-0.10358
51.49225,-0.26731
51.51552,-0.16689
51.56185,0.00796
51.47388,-0.01789
51.52228,-0.16734
51.52613,-0.06945
51.42831,-0.02201
51.46634,-0.16148
51.46723,-0.01555
51.52826,-0.03103
51.4929,-0.1145
51.45249,-0.1479
51.5258,-0.0693
51.52789,-0.18359
51.4114,-0.12208
51.47328,-0.09022
51.52022,-0.17596
51.51218,-0.18688
51.37108,-0.02931
51.47115,-0.13635
51.52575,-0.12865
51.55427,-0.21078
51.44559,-0.20901
51.56727,-0.1182
51.48862,-0.14165
51.58312,-0.14345
51.47952,-0.08818
51.51196,0.03763
51.4971,0.01327
51.43792,-0.41104
51.40934,-0.19468
51.50533,-0.05665
51.56061,-0.12039
51.47509,-0.16794
51.51465,-0.05455
51.4812,-0.11293
51.58654,-0.09687
51.51059,-0.07017
51.52507,-0.09709
51.47967,-0.11648
51.59661,-0.10371
51.53421,-0.13628
51.45413,-0.19291
51.53172,-0.1314
51.55112,-0.12052
51.40277,-0.09911
51.39577,-0.29305
51.52443,-0.13881
51.49164,0.05178
51.4908,0.04486
51.47506,-0.05977
51.45838,-0.20143
51.52375,-0.07922
51.51303,-0.02948
51.54851,-0.22887
51.52867,-0.04214
51.5138,-0.178
51.51916,-0.16427
51.52005,-0.13168
51.45874,-0.20572
51.47069,-0.17711
51.55071,-0.08078
51.56137,-0.20684
51.47254,-0.12123
51.52542,-0.14026
51.49849,-0.21532
51.49134,-0.16276
51.54662,-0.17798
51.48106,-0.12276
51.54655,-0.04894
51.53992,-0.11242
51.51171,-0.09374
51.455,-0.43306
51.54264,-0.1398
51.48037,-0.16557
51.45146,-0.14568
