name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range
Sanam Luang Cafe,16821468,8187641180,0,1,39,4.1,18187641180,%2B18187641180,M2-yJSgTggfW2oh54joPzg,Sanamluang Cafe,3.5,1010,$,0,Thai,ChIJXQ4s2pKWwoARDmhYxld4DU8,Sanamluang Cafe,4.2,34.2008343,-118.4158357,1
San Ya Restaurant,16832604,2133831144,0,2,16,3.9,12133831144,%2B12133831144,f3zLAwKh6OgXYfXwaMcJbw,Dan Chun Oak,4,4,$$,0,Korean,ChIJTaXRRoDHwoARKcfP6uhvyFE,Sanya Korean BBQ,3.9,34.0529605,-118.2975425,1
Shaherzad Restaurant,16821716,3104703242,0,3,37,4.1,13104703242,%2B13104703242,_STHImG2oki4l__TW-LqQw,Shaherzad,3.5,526,$$,0,Middle Eastern,ChIJVa5SNn-7woAR1RB3JoK02a4,Shaherzad Restaurant,4,34.0549389,-118.4412039,2
Shamshiri Grill,16821759,3104741410,0,3,90,4.2,13104741410,%2B13104741410,YUrZwn46B-t_NRL-_eW1oQ,Shamshiri Grill,3.5,1293,$$,0,Middle Eastern,ChIJq3NwlIK7woARUVi_jVZHZ9I,Shamshiri Grill,4.1,34.0516233,-118.4383179,2
Shiki Sushi,16821811,8184873938,0,2,29,3.9,18184873938,%2B18184873938,xFbeAE1uwvaJM1HgJ5ALTg,Shiki Sushi,4,1000,$$,0,Sushi Bars,ChIJgcsCJfS9woARRHZJJlBzufc,Shiki Sushi,4.5,34.1460081,-118.4110279,2
Skaf's Grill,16821967,8189855701,0,1,19,3.8,18189855701,%2B18189855701,p1NVF3FLOqC09WZUby7M5w,Skaf's Grill,4.5,494,$$,0,Lebanese,ChIJlSwQ83aWwoAR5acInJahe8w,Skaf's Grill,4.6,34.1797948,-118.3961751,1
Something's Fishy,16822053,8188843880,0,1,19,3.6,18188843880,%2B18188843880,4RR6S_wO12Q_Uaw3gBRugg,Something's Fishy,4,650,$$,pickup,Sushi Bars,ChIJU1Sx8r2ewoARTiUZH4tEPhM,Something's Fishy,4.4,34.1682234,-118.6026507,2
Soot Bull Jeep,16822073,2133873865,0,3,90,4.3,12133873865,%2B12133873865,rKqS-AK3WtrTpl8W5zm3Ng,Soot Bull Jeep,4,891,$$,0,Korean,ChIJ-8Ew_X7HwoARTibIx_2Tjec,Soot Bull Jeep,4.3,34.0575858,-118.2958153,2
Souplantation,16822087,3104767080,0,2,26,3.8,13104767080,%2B13104767080,jcdIrdgeg58VbezTxJoVBw,Souplantation,3.5,406,$$,0,Buffets,ChIJZ-SbQae8woARugyAH_ZxVbg,Souplantation & Sweet Tomatoes,4.4,34.0532342,-118.4699574,1
Spumante Restaurant,16831027,8185087716,0,3,18,4.1,18185087716,%2B18185087716,fVPiyz9oQgc1XRvftVUNcg,Spumante Restaurant,4.5,592,$$,0,Italian,ChIJNUiWDvOVwoARYppYuBJ64GA,Spumante Restaurant,4.6,34.1650513,-118.3722516,2
Sri Siam Cafe,16822191,8189826262,0,1,23,4,18189826262,%2B18189826262,,,,,,,,ChIJTTC-gIuWwoARLhyoL1AwxOA,Sri Siam Cafe,4.5,34.1940347,-118.4131269,1
Mu Dung San,16830909,3237379292,0,2,13,3.6,13237379292,%2B13237379292,CKvSkiZU3SQ_TYacHhnkFQ,Ssam Korean BBQ,4.5,1084,$$,0,Barbeque,ChIJ6_WcYn24woARApMF69lDTp8,Ssam Korean BBQ,4.3,34.0513749,-118.3088388,2
Stan's Corner Donut Shoppe,16822205,3102088660,0,1,40,4.1,13102088660,%2B13102088660,rNIKiUYsFlBdQ7xoOmYj4Q,Stan's Donuts,4,774,$,pickup,Bakeries,ChIJO-BP7YO8woAReCA3DQ3F9Ow,Stan's Donuts,4.4,34.0624404,-118.446873,1
STK Los Angeles,16825645,3106593535,0,4,113,4.2,13106593535,%2B13106593535,XrBZs76ktFG8LNWWh2dB7g,STK Los Angeles,4,489,$$$,0,Steakhouses,ChIJTZt7u7C-woARniMvuiD-MI0,STK Los Angeles,4.4,34.0633123,-118.440862,3
SUGARFISH by sushi nozawa,16832059,3108204477,0,3,39,4.2,13108204477,%2B13108204477,1HX-qdhio3A6sAPMuPDS7A,SUGARFISH by sushi nozawa,4,1045,$$$,delivery,Sushi Bars,ChIJQVi7_V-7woARmQgny4Lg9ao,SUGARFISH by Sushi Nozawa,4.6,34.0535001,-118.462792,3
SUGARFISH by sushi nozawa,16833716,2136273000,0,3,131,4.6,12136273000,%2B12136273000,lE0ceQRIUrhvfUE8Pg9sXw,SUGARFISH by sushi nozawa,4,2315,$$$,0,Japanese,ChIJqWzcR7THwoARg7eO0wui4tM,SUGARFISH by sushi nozawa,4.5,34.0473777,-118.2570203,3
Sunnin Lebanese Café,16822804,3104753358,0,2,75,4.3,13104753358,%2B13104753358,xkQ5s7bqKbRTU9yjPHGt9g,Sunnin Lebanese Cafe,4,1057,$$,0,Lebanese,ChIJN0WJzYK7woARRbo3UQKTLh8,Sunnin Lebanese Cafe,4.4,34.050605,-118.437312,2
Sunny Spot,16834932,3104488884,0,2,47,3.9,13104488884,%2B13104488884,cUGCRzDb-Ps31Ub_Mk5cbA,Sunny Spot,3.5,1237,$$,0,American (New),ChIJb51o0ZG6woAR-JN82isVTeU,Sunny Spot,4.2,33.988035,-118.451836,2
Superba Food and Bread,16839116,3109075075,0,1,28,4.4,13109075075,%2B13109075075,_ciG49YPf_DXGxSJ9pVveA,Superba Food + Bread,4,784,$$,0,American (New),ChIJ0zR6mSu7woAR4GeLs8NKAnQ,Superba Food + Bread,4.5,33.9962172,-118.4563494,2
Susiecakes,16822860,3104422253,0,2,23,3.9,13104422253,%2B13104422253,BgcShlZvxSrp2UYa75jwhg,SusieCakes,4,786,$$,0,Bakeries,ChIJMWmGgKC8woAR0aA549-GlN4,SusieCakes,4.5,34.0533494,-118.4659731,2
Sweet Butter Kitchen,16834000,8187882832,0,2,42,4.1,18187882832,%2B18187882832,4hhYRAjY2yoLl9jqX-THvQ,Sweet Butter Kitchen,3.5,1210,$$,0,Bakeries,ChIJI-F7_yuWwoARDm3_NjNeu-4,Sweet Butter Kitchen,4.2,34.1482604,-118.4339486,2
Sweet Lady Jane,16822866,3236537145,0,2,67,4,13236537145,%2B13236537145,EdEA0bbfp_TJFqNoZR1mHw,Sweet Lady Jane Bakery,3.5,1493,$$,0,Desserts,ChIJ0ZAWX7a-woARbpwAh3LhS64,Sweet Lady Jane Bakery,4.4,34.083379,-118.372525,2
Sweet Rose Creamery,16833292,3102602663,0,1,45,4.2,13102602663,%2B13102602663,aFguzyh2n9V_MZ5xkVGjmQ,Sweet Rose Creamery,4.5,31,$$,0,Ice Cream & Frozen Yogurt,ChIJx3qVjFWjwoARvcJ3GGZ4YJQ,Sweet Rose Creamery,4.6,34.0472319,-118.4903735,2
Taiko,16823251,3102077782,0,2,27,4,13102077782,%2B13102077782,nvKkylFrGBp5RUuuNIEX2Q,Taiko,4,212,$$,0,Japanese,ChIJg9BkeqC8woARNfLi6xPS8-g,Taiko Restaurant,4.3,34.0541184,-118.4651104,2
Taj India Palace,16825779,3103371423,0,1,29,4.1,13103371423,%2B13103371423,66UC2fpGPhcCHgGo_56HJQ,Taj India Palace,4,454,$$,0,Indian,ChIJa6fbtJSwwoARX7fkuBgArjk,Taj India Palace,4.1,33.9622714,-118.4208969,2
Takami Sushi & Robata,16825500,2132369600,0,2,120,4.2,12132369600,%2B12132369600,rhNacUPV41XNzr1lP-wr3w,Takami Sushi & Robata Restaurant,3.5,2067,$$$,0,Sushi Bars,ChIJA7qR47PHwoARNmZh5luni-U,Takami Sushi & Robata,4.4,34.0497828,-118.2582347,3
Takao,16823266,3102078636,0,4,26,4,13102078636,%2B13102078636,JuhviwUDIFWQSnyOqlwMTw,Takao,4,248,$$$,delivery,Sushi Bars,ChIJ21QhCKC8woARRL4Zq6UP97Q,Takao,4.6,34.0537043,-118.4639027,3
Tandoor-A-India,16831394,3108221435,0,1,28,3.9,13108221435,%2B13108221435,dUdEJlsLoIqjVY_VK40Q7g,Tandoor-A-India,4,636,$$,0,Indian,ChIJdf6W1F-wwoAReaa1_02X_b8,Tandoor-A-India,4.2,33.95728,-118.442853,2
Tanino,16823332,3102080444,0,3,23,3.8,13102080444,%2B13102080444,#NAME?,Tanino,3.5,202,$$$,pickup,Italian,ChIJA8PXYoG8woARJIbpqn37mUo,Tanino Ristorante Bar,4.1,34.0616951,-118.44562,3
Taste of India - Sherman Oaks,16823447,8185015550,0,1,21,3.8,18185015550,%2B18185015550,7rio_T3BIJhmoOA3NiFasQ,Taste of India - Sherman Oaks,4,403,$$,0,Indian,ChIJIfAMbCyWwoARLaKJFlxER6M,Taste of India - Sherman Oaks,4.3,34.1491704,-118.4357217,2
Tavern,16831785,3108066464,0,3,103,4.1,13108066464,%2B13108066464,R9J6w61WmtNNyEB_cQtwhA,Tavern,3.5,1154,$$$,0,American (New),ChIJHe4T_F-7woARfJb1Gql2IDc,Tavern Restaurant,4.4,34.0536754,-118.4633645,3
Taylor's Steak House,16823491,2133828449,0,3,65,4.2,12133828449,%2B12133828449,4GBnXG__jDRwi9bYs7fnvw,Taylor's Steakhouse,4,1084,$$$,restaurant_reservation,Steakhouses,ChIJjXjJnIG4woAR7bTc9fbC3MM,Taylor's Steak House,4.5,34.0578274,-118.3021546,3
Tere's Mexican Grill,16823545,3234689345,0,1,49,4.2,13234689345,%2B13234689345,azyDb-6veFabKKIfLleiMg,Tere's Mexican Grill,4,522,$,0,Mexican,ChIJU5rS-cu4woARTIz0o8XnmyA,Tere's Mexican Grill,4.6,34.083349,-118.3283929,1
Terroni - Beverley,16825542,3239540300,0,2,83,4,13239540300,%2B13239540300,_99S24U4pTduqpiJOEMD8w,Terroni,3.5,1101,$$,0,Italian,ChIJwazg0C25woARUg4ve3GASec,Terroni,4.4,34.0763531,-118.3555002,2
TGI Fridays,16822905,8188882617,0,2,19,3.4,18188882617,%2B18188882617,QPGbePOaX4QaE3PHKs3lzw,TGI Fridays,3,522,$$,delivery,American (Traditional),ChIJg8X24qOewoARw5hur97_tnc,TGI Fridays,4.1,34.1779854,-118.5983115,2
Thai Talay,16823736,3106703055,0,2,38,4,13106703055,%2B13106703055,5adAzDL24MLbciM2OetQNA,Thai Talay,3.5,611,$$,0,Thai,ChIJE9FkQOuwwoARGExEyz80QlM,Thai Talay,4.1,33.961062,-118.420739,2
The Baker,16807734,8183401987,0,1,24,3.9,18183401987,%2B18183401987,OK9ZtdLfFVBmQumy5CKc1w,The Baker Bakery & Cafe,4,702,$$,0,Breakfast & Brunch,ChIJhcB8K7yewoARFE3azpKLUT4,The Baker Bakery & Cafe,4.2,34.1678666,-118.5999236,2
The Bar-B-Que Bar,16825424,8187540030,0,2,45,4,18187540030,%2B18187540030,WIIiyVqdLqDksPQZuuPUrQ,Muddle & Twist,4,251,$$,0,Barbeque,ChIJKdG6n4yVwoARPqVypDAzKmg,The Bar-B-Que Bar,4.2,34.1652108,-118.367913,2
The Cheesecake Factory,16809794,8188839900,0,2,70,4.4,18188839900,%2B18188839900,mLO6IQzBDVqVH9SIWuocjw,The Cheesecake Factory,3.5,1053,$$,delivery,Desserts,ChIJUWX--yKcwoARaSlovesXiLM,The Cheesecake Factory,4.3,34.1893157,-118.6046021,2
Skewers By Morimoto,16836706,3103371011,0,2,20,2,13103371011,%2B13103371011,3SbQIHvB-2SX21uuPk4Vag,Skewers By Morimoto,2,11,0,0,Asian Fusion,ChIJVSTkpyixwoARmp11V0ugCGo,The Coffee Bean LAX Terminal 5 Upper Level,3.2,33.9413157,-118.40456,0
Coffee Company,16810407,3106457315,0,1,50,4.2,13106457315,%2B13106457315,Wz4LD7ABfwggHnICV30L6Q,The Coffee Company,4,1368,$$,0,Coffee & Tea,ChIJabtwltKwwoARqLvVNo32fjc,The Coffee Company,4.6,33.957594,-118.394536,2
The Edison,16811397,2136130000,0,2,163,4.5,12136130000,%2B12136130000,AwvUGKHCor_sHXN8-DZYSw,The Edison,3.5,3046,$$$,0,Cocktail Bars,ChIJ_ZuQPknGwoARERzlzzxWfVo,The Edison,4.4,34.0510332,-118.245004,3
The Factory Kitchen,16837071,2139966000,0,3,21,3.9,12139966000,%2B12139966000,cK9wMWnQEW9MdYjc-YWueg,The Factory Kitchen,4,1270,$$$,0,Italian,ChIJKdvOsiTGwoAROdFrQHvqplE,The Factory Kitchen,4.5,34.0388987,-118.2359126,3
The Federal,16833834,8189802555,0,1,28,3.8,18189802555,%2B18189802555,3jYJfzPzZGBqWNv1WYbfaQ,Salon at The Federal,4.5,3,0,0,Lounges,ChIJ52_87_GVwoARpvP51_QzNvc,The Federal NoHo,4.3,34.1671302,-118.3761529,2
The Golden State,16831409,3237828331,0,1,136,4.6,13237828331,%2B13237828331,DryPvekrxsqbpOJNOajRpA,Golden State,4,1492,$$,0,Burgers,ChIJqSb_LjO5woARMOn288cJrD0,The Golden State,4.6,34.0790602,-118.361322,2
The Good Pizza,16830376,3102151883,0,1,35,4.2,13102151883,%2B13102151883,zaPEITsyiHnnT_s8rG3WfQ,The Good Pizza,4,417,$$,0,Pizza,ChIJJTMBuLmwwoARe3DlFSkATSk,The Good Pizza,4.2,33.9688842,-118.4063634,1
Great Greek,16813160,8189055250,0,2,57,4,18189055250,%2B18189055250,iUGmTXC9q72VbYYfE1j7bw,The Great Greek,4,703,$$,delivery,Greek,ChIJSb4LcyeWwoAROxj50yQmc0c,The Great Greek,4.4,34.1466753,-118.4245876,2
The Habit Burger Grill,16813407,8182252231,0,1,21,4,18182252231,%2B18182252231,p1U-YJ6Y_07DBxGWmkYPCg,The Habit Burger Grill,4,351,$,0,Burgers,ChIJF5fFUY-ewoARgxiJBWBnXdw,The Habit Burger Grill,4.5,34.167133,-118.620779,1
The Local Peasant,16833839,8185010234,0,2,31,4,18185010234,%2B18185010234,gNlliTGDX0HX-XzDqXA1dg,The Local Peasant - Sherman Oaks,4,1559,$$,0,Gastropubs,ChIJb7wT0SyWwoARAv1HxR-gWc4,The Local Peasant - Sherman Oaks,4.4,34.1491195,-118.4392171,2
The Original Pantry Cafe,16819015,2139729279,0,1,251,4.5,12139729279,%2B12139729279,Nlofg9suE-UaMf087oEVUA,Original Pantry Cafe,3.5,2887,$$,0,American (Traditional),ChIJDzHVFLfHwoARD8kHhr0hpPM,The Original Pantry Cafe,4.4,34.0463704,-118.2629158,2
The Original Pizza Cookery,16819913,8188874770,0,2,26,3.8,18188874770,%2B18188874770,TxPxUdtA0a3ZZSlKCHgTiA,The Original Pizza Cookery,4,610,$$,0,Italian,ChIJ35aWVyCcwoARRJQEaJzWvdg,The Original Pizza Cookery,4.4,34.1784095,-118.8785183,2
The Palace Seafood & Dim Sum,16833555,3109793377,0,2,15,3.6,13109793377,%2B13109793377,_QGyUdE-thS2Tb2t0rKk8A,The Palace Seafood & Dim Sum,3,548,$$,0,Dim Sum,ChIJdQxLNGe7woARuCQEu8htn1o,The Palace Seafood & Dim Sum,4,34.0494522,-118.461711,2
The Pie Hole,16834751,2135370115,0,1,71,4.5,12135370115,%2B12135370115,kqgPgdIPoW1Gik8bxAGuRg,The Pie Hole,4,2998,$$,0,Coffee & Tea,ChIJW8K3QDnGwoARQCzF7zQtpZo,The Pie Hole,4.5,34.0453212,-118.2363191,2
Terrace Cafe and Bar,16823579,3105781530,0,2,39,3.6,13105781530,%2B13105781530,,,,,,,,ChIJI5Pg8au7woARMNq32_nJCwE,The Pier House,5,33.9793117,-118.4667549,0
The Prince,16831058,2133892007,0,2,17,3.9,12133892007,%2B12133892007,,,,,,,,ChIJX-8fmH7HwoARytpTqBR51y8,The Prince,4.3,34.0596193,-118.2952452,2
The Rose Venice,16821124,3103990711,0,2,98,4.2,13103990711,%2B13103990711,645_ilOV-PYHNxY90tUq9Q,The Rose Café & Market,3.5,523,$$,0,Breakfast & Brunch,ChIJl54_As-6woARoSxAAI2CKdA,The Rose Venice,4.3,33.99626,-118.477111,3
Sidewalk Cafe,16821880,3103995547,0,2,51,3.6,13103995547,%2B13103995547,Vf8KLY9lGJCvKrmhFjBOTw,Sidewalk Cafe,3,792,$$,0,Tacos,ChIJe6VgJri6woARwe6UOwDbEO4,The Sidewalk Cafe,4.2,33.9879597,-118.4743886,2
The Tasting Kitchen,16833695,3103926644,0,4,81,4.4,13103926644,%2B13103926644,CVsVE75e3iID4GuEMg5iBQ,The Tasting Kitchen,3.5,1538,$$$,0,Breakfast & Brunch,ChIJlbkMKr66woARxWOrPBHk6Eo,The Tasting Kitchen,4.4,33.9897644,-118.4631018,3
Village Idiot,16824592,3236553331,0,1,96,4.3,13236553331,%2B13236553331,bL8ypAeHQR1VOZLFgmSR7g,The Village Idiot,3.5,1213,$$,0,Bars,ChIJT0xWkdS-woARNtrwjHf8Sg4,The Village Idiot,4.4,34.0837932,-118.3509393,2
Three Flames Mongolian Bar-B-Q,16823776,3106416868,0,2,17,3.7,13106416868,%2B13106416868,VLzWbQcCZ6ZXEdQb2g9EUQ,Three Flames Mongolian Bar-B-Q,3.5,186,$$,0,Barbeque,ChIJqa0AqCW3woAR1mzj26CQ3rM,Three Flames Mongolian Bar-B-Q,4.2,33.9593619,-118.3791466,1
TLT FOOD,16836156,3104434433,0,2,10,3.6,13104434433,%2B13104434433,7SWBMtx0xU2-ewRP8sECnw,TLT Food,4,1185,$$,0,American (New),ChIJtSJ9j4G8woARVGVwDskvFJA,TLT Food,4.5,34.0603987,-118.4450372,1
Toscana,16824134,3108202448,0,4,53,4.1,13108202448,%2B13108202448,CXvR3yWimM2z7TP-ew5Rvw,Toscana,4,268,$$$,delivery,Italian,ChIJOYLLA6C8woAR_kAWoV3ofq0,Toscana Restaurant,4.3,34.0541709,-118.463375,3
Truxton’s American Bistro,16824260,3104178789,0,2,118,4.4,13104178789,%2B13104178789,M2mLuHbmDzwR8QMGqdLjrQ,Truxton's American Bistro,4,1340,$$,0,American (New),ChIJK937T82wwoARh7LAdIitM7g,Truxton's American Bistro,4.4,33.959389,-118.393757,2
Umami Burger,16835219,2134138626,0,2,118,4.7,12134138626,%2B12134138626,tP4_QWHnfoa6U8TO0r_REA,Umami Burger - Broadway,3.5,1204,$$,0,Burgers,ChIJJewhXDol6IARKGxyEnT4sIA,Umami Burger Broadway,4.2,34.0424672,-118.2556542,2
Un Solo Sol Kitchen,16834159,3232698680,0,2,10,3.7,13232698680,%2B13232698680,mBD3hhlyqc2A301Y1CVwUg,un solo sol,4.5,582,$$,pickup,Latin American,ChIJ8Ve_vxHGwoARlP286ANmQKo,Un Solo Sol,4.4,34.0470211,-118.2191506,1
Urth Caffé- Downtown LA,16826755,2137974534,0,2,96,4.4,12137974534,%2B12137974534,0WyRlH-fxOVLh1b3oEBEEQ,Urth Caffé- Downtown LA,4,5041,$$,0,Coffee & Tea,ChIJF1qcgTvGwoARn7ujAJGHC1Y,Urth Caffé,4.5,34.0420236,-118.2354391,2
Venice Ale House,16833532,3103148253,0,2,54,4,13103148253,%2B13103148253,PmgSFMddP1kkBZIG20yDiw,Venice Ale House,3.5,910,$$,0,American (New),ChIJwQyRn866woARyMtdbNBsV1o,Venice Ale House,4.3,33.994615,-118.480273,2
Versailles Cuban Food,16824505,3105583168,0,2,317,4.6,13105583168,%2B13105583168,ssAlyvM97hroBeVPVJPgwA,Versailles Cuban Food,4,2146,$$,0,Cuban,ChIJWfL3OS66woARMHWx0YLF0Rg,Versailles Cuban Restaurant,4.4,34.0211193,-118.4036241,2
Vicious Dogs,16830959,8189853647,0,1,32,3.8,18189853647,%2B18189853647,aN5PkMHYVgbSpyZ9q3pnvg,Vicious Dogs,4.5,1057,$,0,Hot Dogs,ChIJ6drNgPGVwoARE0w1r0-S4EY,Vicious Dogs,4.6,34.1657556,-118.3754405,1
Victorio's Ristorante,16824540,8187629000,0,1,21,4,18187629000,%2B18187629000,n7-uKxAmeshLTNA2800VRw,Victorio's Ristorante,3.5,255,$$,0,Pizza,ChIJsfbNlLiVwoARtDfxaFR8xPM,Victorios Ristorante & Catering Since 1964,4.4,34.187179,-118.368552,2
Vincenti Ristorante,16824604,3102070127,0,4,33,3.9,13102070127,%2B13102070127,YTFkXjH63neK5e1DkVjy2A,Vincenti Ristorante,4,205,$$$,0,Italian,ChIJ48MSe6e8woARwLLo_yKe6jE,Vincenti Ristorante,4.5,34.0522034,-118.4711825,3
Viva Fresh Mexican Grill,16824644,3103389153,0,1,19,3.6,13103389153,%2B13103389153,VpmMh3NLzIjuSMSgnuLW7Q,Viva Fresh Mexican Grill,4,339,$,0,Mexican,ChIJXfH6aq2wwoARJrNtOoSImu4,Viva Fresh Mexican Grill,4.3,33.9805182,-118.3953533,1
Water Grill,16824720,2138910900,0,4,110,4.4,12138910900,%2B12138910900,pDqUvoNY1kR963MJnfnL6Q,Water Grill- Los Angeles,4,1962,$$$,0,Seafood,ChIJx-cckLTHwoARfAkrqMmW2So,Water Grill,4.4,34.0490403,-118.2547066,3
Wokcano,16826153,2136232288,0,3,55,4,12136232288,%2B12136232288,san8eG8xZumc9tShj65MPw,Wokcano,3.5,1409,$$,0,Chinese,ChIJwzfKrLbHwoARJrilSPACY_E,Wokcano,4.2,34.0486865,-118.2590467,2
Wood Spoon,16825770,2136291765,0,2,117,4.5,12136291765,%2B12136291765,ta7GyGyMGnn_LeJkUeLqdQ,Wood Spoon,4,1370,$$,0,Brazilian,ChIJWw1rAcvHwoARRohha3vAt50,WoodSpoon,4.5,34.0418944,-118.2551552,2
WP24,16833232,2137438824,0,4,43,4.1,12137438824,%2B12137438824,Gxcf0ObLGyk3BOkfpE2v6Q,Nest,4,133,$$$,0,Bars,ChIJj-D-ernHwoARsZeic8z86ZA,WP24 by Wolfgang Puck,4.2,34.0451312,-118.2666728,3
Wurstküche Restaurant Venice Beach,16834813,2136874444,0,1,58,4.3,12136874444,%2B12136874444,rIv6gmAFTxNFgnxW2S7-iA,Wurstküche,4,1499,$$,0,Hot Dogs,ChIJ_4LzODnGwoARzVvdMH7SFXQ,Wurstküche,4.6,34.0456129,-118.2360558,2
Yard House,16831110,2137459273,0,3,119,4.4,12137459273,%2B12137459273,5V7zNZ9IdSUCYrZRXAg2hA,Yard House,3.5,2543,$$,0,Bars,ChIJG5wBgrfHwoARj_V1a6PV9SQ,Yard House,4.3,34.0451527,-118.2656797,2
Yu Chun Chic Naeng Myun,16825222,2133823815,0,1,14,3.7,12133823815,%2B12133823815,xcGGRbDXSGzefu_5dI8wqA,Yuchun,4,1021,$$,0,Korean,ChIJgX1sV4e4woARl4_cv0u7boA,Yuchun Restaurant,4.1,34.052773,-118.305865,2
Yxta Cocina Mexicana,16831389,2135965579,0,2,47,4.1,12135965579,%2B12135965579,b1CxnE2kErynRw9PQ8G_9Q,Yxta Cocina Mexicana,4,1038,$$,0,Mexican,ChIJg4akuzrGwoARHRbAQtvZSXg,Yxta Cocina Mexicana,4.4,34.0390984,-118.2405452,2
Zankou Chicken,16825340,8187810615,0,1,38,4,18187810615,%2B18187810615,CEm_9pjjl345U7QVOxSkfA,Zankou Chicken,4,583,$$,0,Mediterranean,ChIJx9dOq5-XwoARs2DdiB7kz8I,Zankou Chicken,4.4,34.1736325,-118.4659573,1
'Lette Macarons,16830292,3102750023,0,1,36,3.3,13102750023,%2B13102750023,AoyhzXGHzmxt-jnT4H6HRg,'Lette Macarons,4.5,770,$$,0,Desserts,ChIJ9ZovWPm7woARqb4fAPcvdtg,'Lette Macarons - Beverly Hills,4.2,34.0648719,-118.3995719,0
208 Rodeo,16806835,3102752428,0,3,46,3.5,13102752428,%2B13102752428,Pm2XIvuYeOXa_FxoGdMEQg,208 Rodeo,3.5,590,$$$,0,American (New),ChIJfYDR4vi7woARtY0quVQ13SA,208 Rodeo,4.1,34.067364,-118.4007324,2
Amorino Beverly Hills,17818094,4243350317,0,2,9,3.3,14243350317,%2B14243350317,mu0gWGmLRJCuoP0PAD6utA,Amorino Gelato,4,632,$$,0,Coffee & Tea,ChIJv06Kawi8woARBLBbcu6FKNU,Amorino Beverly Hills,4.4,34.0698029,-118.4057999,2
Another Broken Egg,16834449,8185633344,0,2,21,3.3,18185633344,%2B18185633344,9N_VN5zNJefWLll9cR0-oA,Another Broken Egg Cafe,3.5,1268,$$,0,Breakfast & Brunch,ChIJPQ69GVGVwoARd8uq0CKRw7Y,Another Broken Egg Cafe,4.4,34.1817993,-118.3074331,2
Barney's Beanery,16807851,3106565777,0,2,67,3.5,13106565777,%2B13106565777,9a_FdWGYzQWoPZD4-2NFmA,Barney's Beanery,3,1127,$$,pickup,Breakfast & Brunch,ChIJgTUlwc-kwoARwtfVJm5qkhY,Barney's Beanery,4,34.0162101,-118.4962227,2
Bea Bea's,16833608,8188462327,0,2,61,3.5,18188462327,%2B18188462327,hHqxeU1Js2yI-1YD0KWwBQ,Bea Bea's,4,3464,$$,0,Breakfast & Brunch,ChIJ6fp6TS2-woARwGyBCscVPGk,Bea Bea's,4.5,34.1558133,-118.3461758,2
BJ's Restaurant & Brewhouse,16807600,8185570881,0,2,68,3.5,18185570881,%2B18185570881,yRBmpuwEvwwhqT1dBiVIog,BJ's Restaurant & Brewhouse,2.5,1222,$$,delivery,Breweries,ChIJs1BFNFeVwoAR_b31jHqPw1Y,BJ's Restaurant & Brewhouse,4.1,34.178778,-118.3093908,2
Blue Plate Oysterette,16832486,3105763474,0,3,119,4.5,13105763474,%2B13105763474,yF21Px4UWsuh2Zn1huPv-w,Blue Plate Oysterette,4,1319,$$$,delivery,Seafood,ChIJVfNmU8WkwoAR5HXH6yJvtFw,Blue Plate Oysterette,4.5,34.0144917,-118.4981099,2
Blue Plate Taco,16835668,3104582985,0,1,52,3.9,13104582985,%2B13104582985,WIoii7lpw4fjWbYnBT-VPA,Blue Plate Taco,3.5,1119,$$,0,Tacos,ChIJZdv9V9CkwoARtCFEbwzP2G8,Blue Plate Taco,4.3,34.0125724,-118.495926,2
BOA Steakhouse Santa Monica,16808348,3108994466,0,4,136,4.2,13108994466,%2B13108994466,5k2E3fxpRhP0YkJGvN4FHw,BOA Steakhouse,4,1304,$$$,delivery,Steakhouses,ChIJxXGE_8-kwoARYdyJO5KKRB4,BOA Steakhouse Santa Monica,4.4,34.0144074,-118.4979715,4
Bob's Big Boy,16808356,8188439334,0,1,184,3.6,18188439334,%2B18188439334,hSUf7VslAm0ASjIDnMDUXg,Bob's Big Boy - Burbank,3.5,1465,$$,0,American (Traditional),ChIJKTgmK82_woARCi-Kh_vNKo0,Bob's Big Boy,4.5,34.1524781,-118.3461013,1
Bodega Wine Bar,16825755,3103943504,0,2,62,3.9,13103943504,%2B13103943504,gshwK72zTqAPKtGxMLoujw,Bodega Wine Bar,4,932,$$,0,Wine Bars,ChIJFzoSp82kwoARbw9rwj7CCZI,Bodega Wine Bar,4.4,34.018322,-118.4893316,2
Burning Bonzai,16831226,8188483769,0,2,31,3.3,18188483769,%2B18188483769,kIxQ98b7QO8JS5miE0STAw,Bonzai Sushi & Ramen,3.5,251,$$,0,Sushi Bars,ChIJL_NnBIeVwoARa6YXFGrZtuM,Bonzai Sushi and Ramen,4.5,34.1652058,-118.3543902,2
Bubba Gump Shrimp Co.,16808605,3103930458,0,2,103,4.4,13103930458,%2B13103930458,mQwXUxi3zflBOlz0rsM6Pw,Bubba Gump Shrimp Co.,3,1384,$$,0,Seafood,ChIJm6deTdekwoARt2dk2c6Dv04,Bubba Gump Shrimp Co.,4.2,34.0097254,-118.4971619,2
