name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range
Aka-Oni Izakaya,18275296,14162983828,0,1,14,3.4,14162983828,%2B14162983828,6f2imTsIysASgHh2t91OOQ,AKA-ONI Izakaya,4,232,$$,0,Japanese,ChIJGzc0dgfU1IkRXtQx90hrxEA,AKA-ONI Ramen&Izakaya,4.3,43.822329,-79.298655,2
Patria,8909881,14163670505,0,4,309,4.5,14163670505,%2B14163670505,4m_hApwQ054v3ue_OxFmGw,Patria,4,450,$$$,0,Spanish,ChIJgzOsWtk0K4gRhx8vKrfnSrk,Patria,4.3,43.6455508,-79.3964642,3
Furama,8909774,14165045709,0,1,56,4,14165045709,%2B14165045709,9OD0pQ0QYa_7dO-LbOBFZQ,Furama Cake and Desserts Garden,3,36,$,0,Bakeries,ChIJH_x-11wtK4gRdafZsekbvaA,Furama Cake & Dessert Garden,4.2,43.6516052,-79.3977727,1
Danforth Pizza House,8906365,14164634927,0,2,48,4,14164634927,%2B14164634927,NtII1vBcP1CiAs54kY1JQw,Danforth Pizza House,4,114,$$,0,Pizza,ChIJh0yjEKDM1IkRoySEWIq5BOg,Danforth Pizza House,4.5,43.6803298,-79.3388374,1
Saravanaa Bhavan,16500067,14162937755,0,2,87,4.3,14162937755,%2B14162937755,CobgKbm4uQrz5TINSFXQbQ,Saravanaa Bhavan,3.5,88,$$,0,Vegetarian,ChIJH1jHzkfR1IkR94OZPykmYHg,Saravanaa Bhavan,4,43.8100473,-79.2693323,2
Starbucks,8905555,14165048586,0,1,11,3.1,14165048586,%2B14165048586,yklSVLflZ02xaoylbjtRjw,Starbucks,3.5,10,$,0,Coffee & Tea,ChIJh1Tgg9s0K4gRfUZvnJAgh4w,Starbucks,3.9,43.6480684,-79.3965022,2
Rocco's Plum Tomato,8901247,14162555081,0,2,73,4,14162555081,%2B14162555081,Oz4S6OoptmKAZfGBsa5x9g,Rocco's Plum Tomato,3.5,48,$$,0,Italian,ChIJh2Pr0mw2K4gRdhceHIriwS8,Rocco's Plum Tomato,4.3,43.6303627,-79.4849827,2
Gautama,8907309,14164694444,0,2,36,3.6,14164694444,%2B14164694444,YS4RsAaaw_KYYjnHnLD3OA,Gautama,3.5,50,$$,0,Indian,ChIJh2qk0nfM1IkRq6R7cGp1kZg,Gautama,3.9,43.6723771,-79.3228637,2
FBI Pizza,8911334,14162510101,0,1,72,3.7,14162510101,%2B14162510101,zbR9fpCATDYbVdWn87Z2_Q,FBI Pizza,4,24,$$,0,Pizza,ChIJH5NpUBk2K4gR9ukxoULPKao,FBI Pizza,4.3,43.616746,-79.488006,2
Very Fair Seafood Cuisine,8910439,14162996368,0,2,27,3.5,14162996368,%2B14162996368,lkM72Y21bjBqUGaW7iL7tQ,Very Fair,3,91,$$,0,Seafood,ChIJh7Dn8ODT1IkRmkeYxrqMjM4,Very Fair Seafood Cuisine 鴻福,3.9,43.8035621,-79.2934799,2
Anh Dao,8900301,14165984514,0,1,46,3.7,14165984514,%2B14165984514,oICXzFAaUMrYGzjRWmkw4Q,Anh Dao,3.5,100,$$,0,Vietnamese,ChIJh8CNbsE0K4gR2r0OsuTNVQ0,Anh Dao Restaurant,4.3,43.6563042,-79.3991053,1
Milano's Pizza,8910243,14166220222,0,2,102,4.2,14166220222,%2B14166220222,c-6ECG_qjX09UBOI1VrZyg,Milano's Pizza,4,42,$$,0,Pizza,ChIJh8O5n5Y3K4gR3_1FM1enJaQ,Milano's Pizza,4.5,43.640627,-79.54215,0
Bombay Palace,8906233,14163688048,0,3,62,3.6,14163688048,%2B14163688048,MgsOZpYSntKSCzNROiWgYQ,Bombay Palace,3,54,$$,0,Indian,ChIJHbT5GzHL1IkRW-TUOds9pgQ,Bombay Palace,3.8,43.6511585,-79.371944,2
Churrasco Villa,8909007,14164877070,0,3,85,4.1,14164877070,%2B14164877070,0X255ZLz70dj3QrLWnPE3Q,Churrasco Villa Toronto's Original,3.5,80,$$,0,Portuguese,ChIJHc7Uli8zK4gRrGvQSV2OMy0,Churrasco Villa,4.2,43.7084777,-79.3905455,2
Mirto,8904024,14166019444,0,3,48,3.8,14166019444,%2B14166019444,,,,,,,,ChIJHQ4DSTLL1IkRqeXGz9VbTq8,Mirto Italian Restaurant,4.2,43.650703,-79.3760778,2
Jules Bistro,8905035,14163488886,0,3,118,4.2,14163488886,%2B14163488886,T4g4k2OhCTsiqcP-ZXElHQ,Jules Bistro,4,208,$$,0,French,ChIJhRH0n9s0K4gRIuFnNnvhR1c,Jules Bistro,4.4,43.64827,-79.395803,2
Chako,8900683,14162989978,0,3,112,4.1,14162989978,%2B14162989978,xYeLEIWbG0IBnMGU2mWUBg,Chako,3.5,237,$$,0,Asian Fusion,ChIJHRoMY_zT1IkRgZ_42J5OKRo,CHAKO,4,43.8143583,-79.2947037,2
Magic Noodle,8901134,14162936696,0,1,65,3.9,14162936696,%2B14162936696,uFTcyheegHAdRobLf_4Siw,Magic Noodle,3.5,250,$,0,Chinese,ChIJHRoMY_zT1IkRJxQPeox8fJc,Magic Noodle,4,43.8144502,-79.2943941,1
Maha's,8911791,14164622703,0,2,84,4.7,14164622703,%2B14164622703,dAmVTQ6ukuLh4UxTmBoRkg,Maha's,4,440,$$,0,Egyptian,ChIJhTdaQofL1IkRDHRk4LCE52k,Maha's,4.5,43.6717021,-79.3285255,2
Duke Of Devon,8906683,14166423853,0,2,54,3.7,14166423853,%2B14166423853,7jEzkqlxMoURlK8LEs_ZWg,The Duke of Devon,3.5,50,$$,0,Pubs,ChIJHwpJxNI0K4gRcoBXlc4R6i0,Duke of Devon,4,43.6472913,-79.3805183,2
Union Social Eatery,17944590,14162216789,0,2,26,3.4,14162216789,%2B14162216789,_81fRJ9m8Fn1s8ixPun46A,Union Social Eatery,3.5,229,$$,0,Gastropubs,ChIJhxMGCGUtK4gRqAZ81aCEYGw,Union Social Eatery,4.1,43.7638974,-79.4111753,2
Motorama Restaurant,8906452,14164616968,0,2,15,3.7,14164616968,%2B14164616968,Ovf_Mj2t8rznC3-FeRHWdA,Motorama Restaurant,4,28,$,0,Breakfast & Brunch,ChIJHXW-kIbM1IkR0Zkyzxgs9DQ,Motorama Restaurant,4.3,43.6800076,-79.3401287,1
Kanga,8905184,14163249174,0,1,73,4.1,14163249174,%2B14163249174,K-tKnqhblGR7K4R3roKmqA,Kanga,4,170,$,0,Australian,ChIJhYdh1s80K4gRQNrXOimhfPE,Kanga Aussie Meat Pies,4.1,43.6499884,-79.3890737,1
Veloute,8907968,14166967392,0,3,48,4,14166967392,%2B14166967392,zIyqiWYKrCvAdGeWXXBxFw,Veloute Bistro & Catering,4,29,$$$,0,French,ChIJhYfDcarO1IkR-2bl34b46ag,Veloute Bistro & Catering,4.7,43.6720519,-79.2896386,0
Torteria San Cosme,18275563,14165992855,0,2,17,3.4,14165992855,%2B14165992855,7HUEqrj4aa_u3kl-o-e9_Q,Tortería San Cosme,3.5,98,$$,0,Mexican,ChIJhyiwMMI0K4gROmAiSOiEIIw,Tortería San Cosme,4.3,43.6547036,-79.4005812,1
Smoke's Poutinerie,8904782,14163662873,0,1,99,4.1,14163662873,%2B14163662873,VTs4f6LnUMHD4ysOezHSUQ,Smoke's Poutinerie,3,78,$,0,Fast Food,ChIJHZKQROc0K4gRalxiKOJR4xs,Smoke's Poutinerie,3.9,43.6473799,-79.4037654,0
Lucky Chinese Food,17732847,14166518888,0,1,9,3.6,14166518888,%2B14166518888,3Zc8P-ChPotPYUbsfKgieQ,Lucky Chinese Food,3.5,5,$$,0,Chinese,ChIJhzMU0Ks2K4gRRnwByV5tho0,Lucky Chinese Food,4.1,43.6819543,-79.474698,1
Sushi Cafe Bon Gung,17753794,14162600189,0,1,2,0,14162600189,%2B14162600189,,,,,,,,ChIJHzrOWM80K4gRZWgNpRa3H18,Sushi Cafe Bon Gong,4.2,43.6537184,-79.3909035,0
Ted's Restaurant,16500068,14162822204,0,2,64,3.9,14162822204,%2B14162822204,R4ARXHVC37-dOVweeLcpvQ,Teds Restaurant,4,43,$$,0,Diners,ChIJi0P0SETa1IkRbPC424dYlgI,Ted's Restaurant,4.4,43.7845234,-79.1692775,1
Thai Express,8907041,14166041888,0,1,3,0,14166041888,%2B14166041888,,,,,,,,ChIJI0w4cR00K4gR9awX07t_mYM,Thai Express,2.9,43.6738418,-79.4698149,1
A3 Napoli,17714652,14165886006,0,2,15,3.3,14165886006,%2B14165886006,,,,,,,,ChIJI20gJe40K4gRZZfANgX7rFA,Pizzeria Libretto Takeout + Delivery,4.3,43.6551341,-79.4134649,1
Irie Veggie,8909495,14166534825,0,1,2,0,14166534825,%2B14166534825,BCv1vW_M3Pq2poEQ6HCxEw,Irie Veggie Takeout,5,4,0,0,Canadian (New),ChIJI3CGL1QxK4gRSOInLVEo6I0,Irie Veggie Takeout,4.5,43.6902645,-79.4739273,0
Fynn's Of Temple Bar,8904633,14165861331,0,3,92,4.1,14165861331,%2B14165861331,8nv2zN73EqHMI9eHeWmX7g,Fynn's of Temple Bar,3.5,79,$$,0,Irish,ChIJi46ptN40K4gREtcXb7t5GoM,Fynn's of Temple Bar,4.2,43.6449069,-79.397192,2
Five Doors North,8908448,14164806234,0,3,115,4.2,14164806234,%2B14164806234,wVc3g-YfyDvkOLDecpr4DA,Five Doors North,4,113,$$$,restaurant_reservation,Italian,ChIJi4nZrT4zK4gRtaU5lrwKR58,Five Doors North,4.4,43.702259,-79.3975946,2
Asian Bowl,8902971,14163682695,0,2,81,3.8,14163682695,%2B14163682695,sQFpfRs1Flcw3evCdI2wpA,Asian Bowl,3.5,141,$$,0,Vietnamese,ChIJI4zWMss0K4gRRVBM5a-U5Co,Asian Bowl,3.9,43.6553584,-79.3803521,1
Little India,8905462,14162059836,0,2,277,4.3,14162059836,%2B14162059836,J9BmILDpV1Pr3GKU9XhjTQ,Little India Restaurant,3.5,380,$$,0,Indian,ChIJi5Wv0880K4gRK7ubmLQuZps,Little India Restaurant,3.9,43.6502364,-79.3889555,2
7 Numbers,8907882,14164695183,0,3,148,4.2,14164695183,%2B14164695183,S2eGygYWQB2yyb3-neKTlw,7 Numbers Danforth,3.5,90,$$,0,Italian,ChIJi8oMWl_L1IkRNxeHveDp1-M,7Numbers,4.3,43.6769113,-79.3538161,2
HoSu Bistro,17831136,14163226860,0,2,76,3.8,14163226860,%2B14163226860,PsYU8cEDE3oewzKCyVt5bw,Ho Su Bistro,3,87,$$,0,Sushi Bars,ChIJIaHXuZ0zK4gRpCZ7L-fRWaY,Coco Fresh Tea & Juice,4.4,43.7085199,-79.3989279,0
Touhenboku Ramen,8905442,14165968080,0,2,137,3.9,14165968080,%2B14165968080,s-YJpfR-LFRnH7qYVFuJuw,Touhenboku Ramen Restaurant,3.5,275,$$,0,Ramen,ChIJIax50c80K4gRfxT7w_V4aj0,Touhenboku Ramen,4.2,43.6501837,-79.3891054,1
Jolly II,8911478,14162426666,0,2,26,3.5,14162426666,%2B14162426666,zUKoIMyTL0KuA2lkN0kvSg,Jolly II Italian Ristorante,2.5,14,$$,0,Italian,ChIJibjQi-owK4gReZG1QgRDxLE,Jolly II Italian Ristorante,3.9,43.7119353,-79.5311264,2
Caldense Bakery,8911557,14162453847,0,1,11,3.5,14162453847,%2B14162453847,EPC6hf0LI9CqUOSGxMxHow,Caldense & Bakery,3,9,$,0,Bakeries,ChIJibjQi-owK4gRWd-Kf_YGQbI,Caldense Bakery,4.1,43.7115268,-79.5320922,1
Pancer's Original Deli,17714668,14166361230,0,1,73,3.9,14166361230,%2B14166361230,LiY0vRXMWrjUrXQr2Z_D4A,Pancer's Original Deli,4.5,61,$$,0,Delis,ChIJIckrvGcyK4gRJ2lNTEcu0M4,Pancer's Original Deli,4.5,43.740785,-79.435373,2
Freshii,8908328,14162140259,0,2,14,3.6,14162140259,%2B14162140259,oPKx7AuYUvVuOXA-OwMU0A,Freshii,2,7,$$$,0,Salad,ChIJIcUQYtI0K4gRWhnwyMzaDt4,Freshii,3.5,43.6483882,-79.3832357,2
Mio Ristobar,8907825,14163649740,0,1,21,3.4,14163649740,%2B14163649740,_v3WsjEworH53RcWzWKEEw,Mio RistoBar,3.5,20,$$,0,Coffee & Tea,ChIJifudVC3L1IkR0bRybTIRAYw,Mio RistoBar,4.2,43.6493491,-79.3795277,0
Ninki,8907818,14163687333,0,3,39,3.5,14163687333,%2B14163687333,3dfJjFeXVb8UoESrypybeQ,Ninki Japanese Cuisine,2.5,89,$$,0,Japanese,ChIJifudVC3L1IkRM50SGkJUZLo,Ninki Sushi,3.3,43.6495218,-79.3795976,2
Villa Madina,8907660,14166011927,0,1,11,3.3,14166011927,%2B14166011927,B7gNeADVCoDlDyHhda9AyA,Villa Madina,3.5,8,0,0,Mediterranean,ChIJifudVC3L1IkRYBtkMRTr4yg,Villa Madina,2.8,43.648842,-79.379996,0
The David Duncan House,17731911,14163911424,0,4,83,3.8,14163911424,%2B14163911424,ZBsEMR5GauziaStzU1m-ww,The David Duncan House,3.5,99,$$$,0,Canadian (New),ChIJIfzNuJrS1IkRGYTanmuvo_c,David Duncan House,4.2,43.7583095,-79.3489062,3
Darbar,8908713,14165194545,0,3,41,3.9,14165194545,%2B14165194545,P6paPwtYXcwn4vbSXViIaQ,Darbar Persian Grill,3.5,101,$$,0,Persian/Iranian,ChIJiQ7xxxYzK4gRidUAJpzPU1E,Darbar Persian Grill,4.1,43.735501,-79.419653,3
Hashi Izakaya,8908421,14162248179,0,3,36,3.8,14162248179,%2B14162248179,996axDvF9P8zxB9MJA52Xg,Yuzu Izakaya,4,26,$$,0,Japanese,ChIJiQJWlQ0tK4gRy1sHiYzfVXE,Hashi Izakaya,4.1,43.7792105,-79.4160004,2
Allen's,8907624,14164633086,0,2,203,4.1,14164633086,%2B14164633086,IZzJaZWvw-IUrOLkP09JRQ,Allen's,3,172,$$,0,Irish,ChIJiQoE85_M1IkR1da3nEueDHY,Allen's,4.2,43.676272,-79.357278,2
Bikkuri,8903974,14163690330,0,2,63,3.6,14163690330,%2B14163690330,_nQrGoaH54rLhXj75PSz0g,Bikkuri Japanese Cusine,3,50,$$,0,Japanese,ChIJiRXkazLL1IkRv5GeoDB1RxA,Bikkuri Japanese Restaurant,4,43.6496009,-79.3763163,2
Pizza Hut,8909316,14163101010,0,1,11,3.4,14163101010,%2B14163101010,pQ-hX4E04DKH_buP_MByUg,Pizza Hut,1.5,3,0,0,Pizza,ChIJiRzi2PI6K4gRIJMfAxuUIoU,Pizza Hut,3.1,43.742063,-79.593393,2
Nando's,16547488,14166209229,0,1,23,3.8,14166209229,%2B14166209229,RL00Hsncq4R-_rJ4pW2Rmw,Nando's,3,57,$$,0,Portuguese,ChIJITgoyf03K4gRrSkhTnW_NsY,Nando's Etobicoke,4.1,43.6197321,-79.5541996,2
La Tortilleria,8909646,14162059227,0,2,45,3.8,14162059227,%2B14162059227,Z0ADxJ426PRqqtfofLpDkg,Wrestlers,3,7,$$,0,Desserts,ChIJiV7KIuozK4gRV-ITG1dxA4E,La Tortilleria,3.8,43.6595834,-79.4350531,1
Fat Bastard Burrito,17804922,14162520202,0,1,126,4.2,14162520202,%2B14162520202,w761Gs5wswaiKRNq0IpA7w,Fat Bastard Burrito,3,76,$,0,Tex-Mex,ChIJIwhsnNE3K4gRTnBAGa-__cY,Fat Bastard Burrito,4,43.622275,-79.5219193,1
Merlot,16539786,14162360081,0,3,70,4,14162360081,%2B14162360081,S02udvRvdLIrKJp3RPsUQA,Merlot Restaurant,3.5,23,$$$,0,French,ChIJIXd9GVQ2K4gRo_zkHY82eo0,Merlot Restaurant,4.2,43.6477417,-79.5103199,2
Sin & Redemption,8909818,14166409197,0,3,100,3.7,14166409197,%2B14166409197,DQRhUU56vjhAJW0ZF1LLcg,Sin & Redemption,3.5,185,$$,0,Pubs,ChIJiYa6_8U0K4gRfxad2bK7mLs,Sin & Redemption,4.2,43.6547012,-79.3917222,2
Starbucks,8910220,14164619788,0,1,11,3.4,14164619788,%2B14164619788,WkvwNOJQcg3awIFwqCkQWA,Starbucks,3,11,$$,0,Coffee & Tea,ChIJJ-pAanHL1IkRfLhzre3oK8s,Starbucks,3.9,43.660676,-79.342374,2
Est West,8910087,14165060777,0,1,30,3.4,14165060777,%2B14165060777,IvSzF1r0hhTwGS1LGecGmA,Est West Cafe,4,58,$,0,Sandwiches,ChIJJ2IIB8g0K4gRjfY7KAPRxZ4,Sunso Est West Cafe,3.8,43.6590858,-79.3914771,1
Tea-N-Bannock,8907939,14162202915,0,2,7,3.5,14162202915,%2B14162202915,ByR685ThcDqQ_bb4A1oj_Q,Tea N Bannock,4.5,38,$$,0,American (Traditional),ChIJj2zxDIfL1IkRDZgm2Nc9bi4,Tea N Bannock,4.8,43.6711721,-79.3273229,0
Montecito,8904432,14165990299,0,4,103,4.2,14165990299,%2B14165990299,6cIhp2atp7LSMR5ke9DOHg,Montecito Restaurant,3.5,142,$$$,0,Canadian (New),ChIJJ75ifdA0K4gRu7abmtDw7ZM,Montecito,4.2,43.6474672,-79.390941,3
Mandarin Restaurant - Queensway,8911113,14162525000,0,3,77,3.9,14162525000,%2B14162525000,PMsqD6wHCfxdrZkGXIepvA,Mandarin Restaurant - Queensway,3.5,71,$$,0,Chinese,ChIJj7p3lNA3K4gRvRGK1pF74sw,Mandarin Restaurant,4.1,43.6209753,-79.5231708,2
Lahore Chaat & Paan House,8907988,14164669261,0,1,8,3.4,14164669261,%2B14164669261,V_XIK99ysZ2yjc6TUiPw2Q,Lahore Chaat and Paan House,4,11,$,0,Pakistani,ChIJJ7xR-ofL1IkRqlqMhCqgIbM,Lahore Chaat & Desi Burger House,3.9,43.671895,-79.324683,0
Nook,8904765,14165955155,0,1,52,4.1,14165955155,%2B14165955155,fuukQ0bggEEBKVYn_e3d7Q,Nook,4,30,$$,0,Breakfast & Brunch,ChIJJ7XvTtk0K4gRRhdOIJTX6Go,Nook Cafe,4.7,43.644829,-79.396777,1
Danforth Roti Shop,8907077,14166901308,0,1,7,3.1,14166901308,%2B14166901308,lHF2DU6Fzg8EDL1tTFvuIA,Danforth Roti Shop,3.5,14,$,0,Caribbean,ChIJj8CHjCHM1IkRNqwgAmCaVok,Danforth Roti Shop,4.5,43.6897539,-79.2954535,1
Danforth Dragon,8905907,14164619238,0,2,56,3.9,14164619238,%2B14164619238,0d_aewXm7wVlaTW8Glzxdw,Danforth Dragon,3.5,63,$$,0,Chinese,ChIJJ8MRlIbM1IkR9fweGuWGhoE,Danforth Dragon Restaurant,4.2,43.679723,-79.339802,1
Terry's Bar & Grill,8901605,14164313565,0,2,225,4.3,14164313565,%2B14164313565,O0XcTrBa8dR_kjoi4P8hww,Terry's Restaurant & Bar,4.5,107,$,0,Greek,ChIJj9ibP1TQ1IkRUFBAbh6Okgo,Terry's Restaurant & Bar,4.6,43.774935,-79.241052,1
Speakeasy 21,8905554,14166010210,0,3,40,3.7,14166010210,%2B14166010210,ywPaE5Ai8SK8TeUoeMgJ6Q,SpeakEasy 21,2.5,63,$$$,0,Speakeasies,ChIJJasNtzLL1IkRC7HVIxYWdGg,SpeakEasy 21,4,43.6498867,-79.3799487,2
Pizzaiolo,8904084,14165999995,0,2,34,3.7,14165999995,%2B14165999995,nvV8_LQ9JPo-vUdDNiJLeg,Pizzaiolo,3,21,$,0,Pizza,ChIJjbIKuN40K4gRjR2RCtvtSA8,Pizzaiolo Gourmet Pizza,4.1,43.6446688,-79.3981364,1
Wanda's Pie In The Sky,8908672,14162360018,0,1,183,4.5,14162360018,%2B14162360018,,,,,,,,ChIJjfNM_ME0K4gRV_saEJ6TX_Y,Wanda's Pie In The Sky,4.4,43.656248,-79.402586,2
Popeyes,17733701,14166148686,0,1,6,3.4,14166148686,%2B14166148686,dpKY8_Rz1kofRBD8w_i_0A,Popeyes Louisiana Kitchen,3,7,$,0,Fast Food,ChIJjQQ_yNkwK4gRey0CT9Es-Ks,Popeyes Louisiana Kitchen (Weston),3.5,43.7010616,-79.5187813,1
Banjara Indian House,8909228,14164866644,0,2,88,3.9,14164866644,%2B14164866644,Iadni8K9IgCJe2yB3fpgTw,Banjara Indian Cuisine,3.5,124,$$,0,Indian,ChIJJRL_Ros0K4gRM8kCsKvdkCE,Banjara Bloor,4.2,43.6631537,-79.4219472,2
A La Carte At The Gardiner,8911845,14165868086,0,3,11,3.6,14165868086,%2B14165868086,HIcSLdYQlLthOPt218o87g,A La Carte at the Gardiner,4,9,$$$,0,Modern European,ChIJjSRL0bQ1K4gRamE8uNI1Bzo,CLAY Restaurant,4.3,43.6681235,-79.3931656,0
Wingporium,8910030,14162556464,0,2,75,4,14162556464,%2B14162556464,hKlib0mgTS4rug6CGPAV6g,Wingporium,3.5,97,$$,0,Chicken Wings,ChIJjUilD8s3K4gR1F85oEr-WaI,Wingporium Sports Bar,4.2,43.630205,-79.5182114,2
Sushi Rock,8910847,14164833888,0,2,49,3.8,14164833888,%2B14164833888,rkF_WvWIHqM1TfYtoPTvNw,Sushi Rock,3,91,$$,0,Sushi Bars,ChIJJx2lFCMzK4gRoVu3yXz-SMA,Sushi Rock,3.5,43.7091008,-79.3985273,2
Silver Spoon,8900851,14162932689,0,1,38,3.6,14162932689,%2B14162932689,WNnrNto5bLcamqzL5gZZCw,Silver Spoon Take Out Catering,3,39,0,0,Caterers,ChIJJXGImxvR1IkRQfolrMBC99o,Silver Spoon,3.7,43.7914323,-79.2516105,2
The Keg,8903044,14164461045,0,4,85,4.1,14164461045,%2B14164461045,RwVXPEFAuTHktV2dAqDkNw,The Keg Steakhouse + Bar - Leslie,4,133,$$$,0,Steakhouses,ChIJJxsUTKLS1IkRRVSoeMEIsW0,The Keg Steakhouse + Bar - Leslie Street,4.4,43.7588997,-79.3604731,3
Ali Baba's,8911739,14162448219,0,1,5,3.2,14162448219,%2B14162448219,7qtKOCl3Dw4CcRM2pCj8Og,Ali Babas Middle Eastern Cuisine,1.5,2,0,0,Middle Eastern,ChIJjymVBtgwK4gR5HHbVBsW-Og,Ali Baba's Middle Eastern Cuisine,4,43.69981,-79.515746,1
Wazema,8907958,14164665713,0,2,23,3.6,14164665713,%2B14164665713,4fhgdaPJVHwx4VeNWKYblQ,Wazema Ethiopian Restaurant,4,17,$,0,Ethiopian,ChIJk-estmTM1IkRIVHysQRQuLM,Wazema Ethiopian Restaurant,4.4,43.6825194,-79.3285507,2
The Jason George,8907643,14163637100,0,2,61,4,14163637100,%2B14163637100,7MSh06sMAGM5BU_yyCsSsg,The Jason George,2.5,56,$$,0,Pubs,ChIJk0DwQjDL1IkRkfuTRuvrvVI,The Jason George,4,43.6497634,-79.3710579,2
Jack Astor's,8906202,14165852121,0,2,129,3.9,14165852121,%2B14165852121,Dv0OHpQSL4hOGl2KAEVvlA,Jack Astor's Bar & Grill,3,241,$$,0,Canadian (New),ChIJK2lqhdM0K4gRRLfXBys5VBc,Jack Astor's Bar & Grill,4.1,43.645409,-79.383869,2
Jack Astor's,8906065,14162639800,0,2,184,3.9,14162639800,%2B14162639800,vqgfQqPiLw6ghdVgpZ_vJQ,Jack Astor's Bar & Grill,3,222,$$,0,Canadian (New),ChIJk3f-0co0K4gRLptE9VtASRo,Jack Astor's Bar & Grill,3.9,43.656613,-79.379818,2
Federick Restaurant,8901324,14164399234,0,2,223,4.2,14164399234,%2B14164399234,bg3YcuqVyQofTz5d4kKgug,Federick,3,150,$$,0,Indian,ChIJK4kRP1TQ1IkRNLqj3hlKL2s,Federick Restaurant,3.9,43.7749574,-79.240945,1
Bamboo Buddha,8904292,14165049311,0,2,46,4,14165049311,%2B14165049311,EzGGUtQtbE8z57pqxE0I8w,Bamboo Buddha Chinese Resturant,3.5,66,$,0,Chinese,ChIJK6XBT-A0K4gRH6erembyHBc,Bamboo Buddha Chinese Restaurant,3.5,43.6435588,-79.4050635,1
Peking Man Restaurant,8902156,14162235151,0,2,40,3.5,14162235151,%2B14162235151,rLyGCFULUSbLCt8J3U0_kA,Peking Man Restaurant,3,87,$$,0,Chinese,ChIJk7QJ47fS1IkR8dEdmlL1140,Peking Man Restaurant,3.8,43.771233,-79.369472,2
Very Fair Chinese Restaurant,8901257,14163321861,0,2,29,3.7,14163321861,%2B14163321861,Q7PWryGwFr52WMmfzqCBhA,Very Fair Chinese Restaurant,3,80,$$,0,Chinese,ChIJk9iAon_R1IkR3QV3X1v8jlY,Very Fair Chinese Restaurant,3.6,43.78373,-79.2877035,1
The Stone Lion,8908674,14166901984,0,3,66,3.4,14166901984,%2B14166901984,tZt9k3BZ0AaXT4XCOEeRwQ,The Stone Lion,3,58,$$,0,Pubs,ChIJKaNg5ffL1IkR2p_2CLdKFrA,The Stone Lion,4.1,43.6696747,-79.3024679,2
JP Restaurant Bar and Grill,16500046,14164620828,0,2,3,0,14164620828,%2B14164620828,2Mnz482BN5VFpJ9vcY84KQ,JP Restaurant,3.5,9,0,0,Pubs,ChIJKaqga3bM1IkRXZ0bRlb1uJE,JP Restaurant Bar & Grill,4.1,43.6730683,-79.3195206,0
Second Cup Coffee Co.,8906633,14164666295,0,1,12,3.5,14164666295,%2B14164666295,D_VpAGPNEde64N0CwXMkiw,The Second Cup,4,12,$,0,Coffee & Tea,ChIJKbiuYp7M1IkRGGCcCD2f6hk,Second Cup Coffee Co.,4.4,43.6771876,-79.3529748,2
Kimono Japanese Grill & Sushi,8911288,14164878660,0,2,22,3.7,14164878660,%2B14164878660,FMKaY9ob7ZSxFHT7fBROHg,Kimono Japanese Grill & Sushi,3,17,$$,0,Japanese,ChIJKbTEYBEzK4gRhmYGZGiLevk,Kimono Japanese Grill Sushi,3.4,43.704062,-79.410008,2
Bar Buca,8904545,14165992822,0,2,126,4.5,14165992822,%2B14165992822,CZY3743GpOOhdDJu6UmPBA,Bar Buca,4,251,$$,0,Bars,ChIJkdID_N40K4gRxpaZg5DBDSo,Bar Buca,4.4,43.643942,-79.399619,3
Bobbette & Belle,8905747,14164668800,0,1,130,4.3,14164668800,%2B14164668800,3gv9Q4WbwOvU3rj44NmjtA,Bobbette & Belle,4,81,$$,0,Bakeries,ChIJkeMBZJ3L1IkROaSVxIX8ABQ,Bobbette & Belle,4.4,43.6621151,-79.3348239,2
Wahlburgers,8904680,14164898922,0,2,183,3.6,14164898922,%2B14164898922,JwtQWW1C_y6GhLQzNghrOw,Lai Toh Heen,3.5,16,$$$$,0,Chinese,ChIJkfulA9o0K4gRRLYH3R8SIxs,Wahlburgers Toronto,3.9,43.6451102,-79.392137,2
Rendez-Vous,8908194,14164692513,0,2,47,4.1,14164692513,%2B14164692513,0-yj2jtzLUHG2b7PpEHyog,Rendez-Vous,4,89,$$,restaurant_reservation,Ethiopian,ChIJKRi52mTM1IkRH02XvFSfDlU,Rendez-Vous Ethiopian and Eritrean Restaurant,4.5,43.6826561,-79.3275667,2
Lalibela,8907749,14166450486,0,2,13,3.6,14166450486,%2B14166450486,_OecgEhpCDj-5qJNP_KlVg,Lalibela Ethiopian Restaurant,4,77,$$,restaurant_reservation,Ethiopian,ChIJkSwl23zM1IkR80dBvBpV70o,Lalibela Cuisine,4.8,43.6817099,-79.3319989,2
Windfield's,8904713,14164451630,0,2,59,3.8,14164451630,%2B14164451630,AGUKqOf0eyWT7n0iRMFmpQ,Windfield's Restaurant,3.5,36,$$,0,Breakfast & Brunch,ChIJkTLyRKDS1IkRM4p0qjfUQYs,Windfield's Restaurant,4.1,43.7528592,-79.358435,2
Gabby's,8907162,14164058100,0,2,14,2.6,14164058100,%2B14164058100,JfF1D9SWwsKqoWsVpT-6Zg,Gabby's on The Danforth,3,15,$,0,Bars,ChIJKYcT-Kw3K4gRPwhbfqeLyiQ,Toronto Ultimate Club,4.8,43.678139,-79.3235437,0
